ts,pid,VmSize_kb,VmRSS_kb,VmData_kb,VmPeak_kb,VmSwap_kb,RssAnon_kb,RssFile_kb,RssShmem_kb,Threads,Rss_kb,Pss_kb,Pss_Anon_kb,Pss_File_kb,Pss_Shmem_kb,Private_Clean_kb,Private_Dirty_kb,Shared_Clean_kb,Shared_Dirty_kb,Anonymous_kb,AnonHugePages_kb,Swap_kb,SwapPss_kb,statm_size_pg,statm_resident_pg,statm_shared_pg,statm_text_pg,statm_lib_pg,statm_data_pg,statm_dt_pg
1789628609,2932474,2956576,1232820,1458080,3022112,0,1216376,16436,8,30,1232820,1223881,1216376,7501,4,4364,1216376,12072,8,1216376,0,0,0,739144,308205,4111,753,0,364553,0
1789628639,2932474,2956576,1232832,1458080,3022112,0,1216388,16436,8,30,1232832,1223892,1216388,7500,4,4364,1216388,12072,8,1216388,0,0,0,739144,308208,4111,753,0,364553,0
1789628669,2932474,2956576,1232840,1458080,3022112,0,1216396,16436,8,30,1232840,1223900,1216396,7500,4,4364,1216396,12072,8,1216396,0,0,0,739144,308210,4111,753,0,364553,0
1789628699,2932474,2956576,1232840,1458080,3022112,0,1216396,16436,8,30,1232840,1223900,1216396,7500,4,4364,1216396,12072,8,1216396,0,0,0,739144,308210,4111,753,0,364553,0
1789628729,2932474,2956576,1232840,1458080,3022112,0,1216396,16436,8,30,1232840,1223901,1216396,7501,4,4364,1216396,12072,8,1216396,0,0,0,739144,308210,4111,753,0,364553,0
1789628759,2932474,2956576,1232840,1458080,3022112,0,1216396,16436,8,30,1232840,1223901,1216396,7501,4,4364,1216396,12072,8,1216396,0,0,0,739144,308210,4111,753,0,364553,0
1789628789,2932474,2956576,1232840,1458080,3022112,0,1216396,16436,8,30,1232840,1223902,1216396,7502,4,4364,1216396,12072,8,1216396,0,0,0,739144,308210,4111,753,0,364553,0
1789628819,2932474,2956576,1232840,1458080,3022112,0,1216396,16436,8,30,1232840,1223901,1216396,7501,4,4364,1216396,12072,8,1216396,0,0,0,739144,308210,4111,753,0,364553,0
1789628849,2932474,2956576,1232840,1458080,3022112,0,1216396,16436,8,30,1232840,1223901,1216396,7501,4,4364,1216396,12072,8,1216396,0,0,0,739144,308210,4111,753,0,364553,0
1789628879,2932474,2956576,1232840,1458080,3022112,0,1216396,16436,8,30,1232840,1223902,1216396,7502,4,4364,1216396,12072,8,1216396,0,0,0,739144,308210,4111,753,0,364553,0
1789628909,2932474,2956576,1232840,1458080,3022112,0,1216396,16436,8,30,1232840,1223901,1216396,7501,4,4364,1216396,12072,8,1216396,0,0,0,739144,308210,4111,753,0,364553,0
1789628939,2932474,2956576,1232840,1458080,3022112,0,1216396,16436,8,30,1232840,1223903,1216396,7503,4,4364,1216396,12072,8,1216396,0,0,0,739144,308210,4111,753,0,364553,0
1789628969,2932474,2956576,1232840,1458080,3022112,0,1216396,16436,8,30,1232840,1223901,1216396,7501,4,4364,1216396,12072,8,1216396,0,0,0,739144,308210,4111,753,0,364553,0
1789628999,2932474,2956576,1232840,1458080,3022112,0,1216396,16436,8,30,1232840,1223901,1216396,7501,4,4364,1216396,12072,8,1216396,0,0,0,739144,308210,4111,753,0,364553,0
1789629029,2932474,2956576,1232840,1458080,3022112,0,1216396,16436,8,30,1232840,1223901,1216396,7501,4,4364,1216396,12072,8,1216396,0,0,0,739144,308210,4111,753,0,364553,0
1789629059,2932474,2956576,1232844,1458080,3022112,0,1216400,16436,8,30,1232844,1223904,1216400,7500,4,4364,1216400,12072,8,1216400,0,0,0,739144,308211,4111,753,0,364553,0
1789629089,2932474,2956576,1232844,1458080,3022112,0,1216400,16436,8,30,1232844,1223904,1216400,7500,4,4364,1216400,12072,8,1216400,0,0,0,739144,308211,4111,753,0,364553,0
1789629119,2932474,2956576,1232844,1458080,3022112,0,1216400,16436,8,30,1232844,1223904,1216400,7500,4,4364,1216400,12072,8,1216400,0,0,0,739144,308211,4111,753,0,364553,0
1789629149,2932474,2956576,1232844,1458080,3022112,0,1216400,16436,8,30,1232844,1223904,1216400,7500,4,4364,1216400,12072,8,1216400,0,0,0,739144,308211,4111,753,0,364553,0
1789629179,2932474,2956576,1232844,1458080,3022112,0,1216400,16436,8,30,1232844,1223905,1216400,7501,4,4364,1216400,12072,8,1216400,0,0,0,739144,308211,4111,753,0,364553,0
1789629209,2932474,2956576,1232844,1458080,3022112,0,1216400,16436,8,30,1232844,1223905,1216400,7501,4,4364,1216400,12072,8,1216400,0,0,0,739144,308211,4111,753,0,364553,0
1789629239,2932474,2956576,1232844,1458080,3022112,0,1216400,16436,8,30,1232844,1223905,1216400,7501,4,4364,1216400,12072,8,1216400,0,0,0,739144,308211,4111,753,0,364553,0
1789629269,2932474,2956576,1232844,1458080,3022112,0,1216400,16436,8,30,1232844,1223905,1216400,7501,4,4364,1216400,12072,8,1216400,0,0,0,739144,308211,4111,753,0,364553,0
1789629299,2932474,2956576,1232844,1458080,3022112,0,1216400,16436,8,30,1232844,1223905,1216400,7501,4,4364,1216400,12072,8,1216400,0,0,0,739144,308211,4111,753,0,364553,0
1789629329,2932474,2956576,1232844,1458080,3022112,0,1216400,16436,8,30,1232844,1223905,1216400,7501,4,4364,1216400,12072,8,1216400,0,0,0,739144,308211,4111,753,0,364553,0
1789629359,2932474,2956576,1232848,1458080,3022112,0,1216404,16436,8,30,1232848,1223909,1216404,7501,4,4364,1216404,12072,8,1216404,0,0,0,739144,308212,4111,753,0,364553,0
1789629389,2932474,2956576,1232852,1458080,3022112,0,1216408,16436,8,30,1232852,1223913,1216408,7501,4,4364,1216408,12072,8,1216408,0,0,0,739144,308213,4111,753,0,364553,0
1789629419,2932474,2956576,1232852,1458080,3022112,0,1216408,16436,8,30,1232852,1223913,1216408,7501,4,4364,1216408,12072,8,1216408,0,0,0,739144,308213,4111,753,0,364553,0
1789629449,2932474,2956576,1232856,1458080,3022112,0,1216412,16436,8,30,1232856,1223917,1216412,7501,4,4364,1216412,12072,8,1216412,0,0,0,739144,308214,4111,753,0,364553,0
1789629479,2932474,2956576,1232856,1458080,3022112,0,1216412,16436,8,30,1232856,1223917,1216412,7501,4,4364,1216412,12072,8,1216412,0,0,0,739144,308214,4111,753,0,364553,0
1789629509,2932474,2956576,1232856,1458080,3022112,0,1216412,16436,8,30,1232856,1223916,1216412,7500,4,4364,1216412,12072,8,1216412,0,0,0,739144,308214,4111,753,0,364553,0
1789629539,2932474,2956576,1232856,1458080,3022112,0,1216412,16436,8,30,1232856,1223916,1216412,7500,4,4364,1216412,12072,8,1216412,0,0,0,739144,308214,4111,753,0,364553,0
1789629569,2932474,2956576,1232856,1458080,3022112,0,1216412,16436,8,30,1232856,1223916,1216412,7500,4,4364,1216412,12072,8,1216412,0,0,0,739144,308214,4111,753,0,364553,0
1789629599,2932474,2956576,1232860,1458080,3022112,0,1216416,16436,8,30,1232860,1223921,1216416,7501,4,4364,1216416,12072,8,1216416,0,0,0,739144,308215,4111,753,0,364553,0
1789629629,2932474,2956576,1232860,1458080,3022112,0,1216416,16436,8,30,1232860,1223921,1216416,7501,4,4364,1216416,12072,8,1216416,0,0,0,739144,308215,4111,753,0,364553,0
1789629659,2932474,2956576,1232860,1458080,3022112,0,1216416,16436,8,30,1232860,1223921,1216416,7501,4,4364,1216416,12072,8,1216416,0,0,0,739144,308215,4111,753,0,364553,0
1789629689,2932474,2956576,1232872,1458080,3022112,0,1216428,16436,8,30,1232872,1223933,1216428,7501,4,4364,1216428,12072,8,1216428,0,0,0,739144,308218,4111,753,0,364553,0
1789629719,2932474,2956576,1232872,1458080,3022112,0,1216428,16436,8,30,1232872,1223933,1216428,7501,4,4364,1216428,12072,8,1216428,0,0,0,739144,308218,4111,753,0,364553,0
1789629749,2932474,2956576,1232872,1458080,3022112,0,1216428,16436,8,30,1232872,1223933,1216428,7501,4,4364,1216428,12072,8,1216428,0,0,0,739144,308218,4111,753,0,364553,0
1789629779,2932474,2956576,1232872,1458080,3022112,0,1216428,16436,8,30,1232872,1223933,1216428,7501,4,4364,1216428,12072,8,1216428,0,0,0,739144,308218,4111,753,0,364553,0
1789629809,2932474,2956576,1232872,1458080,3022112,0,1216428,16436,8,30,1232872,1223933,1216428,7501,4,4364,1216428,12072,8,1216428,0,0,0,739144,308218,4111,753,0,364553,0
1789629839,2932474,2956576,1232872,1458080,3022112,0,1216428,16436,8,30,1232872,1223933,1216428,7501,4,4364,1216428,12072,8,1216428,0,0,0,739144,308218,4111,753,0,364553,0
1789629869,2932474,2956576,1232872,1458080,3022112,0,1216428,16436,8,30,1232872,1223932,1216428,7500,4,4364,1216428,12072,8,1216428,0,0,0,739144,308218,4111,753,0,364553,0
1789629899,2932474,2956576,1232872,1458080,3022112,0,1216428,16436,8,30,1232872,1223933,1216428,7501,4,4364,1216428,12072,8,1216428,0,0,0,739144,308218,4111,753,0,364553,0
1789629929,2932474,2956576,1232872,1458080,3022112,0,1216428,16436,8,30,1232872,1223932,1216428,7500,4,4364,1216428,12072,8,1216428,0,0,0,739144,308218,4111,753,0,364553,0
1789629959,2932474,2956576,1232872,1458080,3022112,0,1216428,16436,8,30,1232872,1223933,1216428,7501,4,4364,1216428,12072,8,1216428,0,0,0,739144,308218,4111,753,0,364553,0
1789629989,2932474,2956576,1232876,1458080,3022112,0,1216432,16436,8,30,1232876,1223936,1216432,7500,4,4364,1216432,12072,8,1216432,0,0,0,739144,308219,4111,753,0,364553,0
1789630019,2932474,2956576,1232876,1458080,3022112,0,1216432,16436,8,30,1232876,1223936,1216432,7500,4,4364,1216432,12072,8,1216432,0,0,0,739144,308219,4111,753,0,364553,0
1789630049,2932474,2956576,1232876,1458080,3022112,0,1216432,16436,8,30,1232876,1223936,1216432,7500,4,4364,1216432,12072,8,1216432,0,0,0,739144,308219,4111,753,0,364553,0
1789630079,2932474,2956576,1232876,1458080,3022112,0,1216432,16436,8,30,1232876,1223937,1216432,7501,4,4364,1216432,12072,8,1216432,0,0,0,739144,308219,4111,753,0,364553,0
1789630109,2932474,2956576,1232876,1458080,3022112,0,1216432,16436,8,30,1232876,1223938,1216432,7502,4,4364,1216432,12072,8,1216432,0,0,0,739144,308219,4111,753,0,364553,0
1789630139,2932474,2956576,1232876,1458080,3022112,0,1216432,16436,8,30,1232876,1223937,1216432,7501,4,4364,1216432,12072,8,1216432,0,0,0,739144,308219,4111,753,0,364553,0
1789630169,2932474,2956576,1232876,1458080,3022112,0,1216432,16436,8,30,1232876,1223937,1216432,7501,4,4364,1216432,12072,8,1216432,0,0,0,739144,308219,4111,753,0,364553,0
1789630199,2932474,2956576,1232876,1458080,3022112,0,1216432,16436,8,30,1232876,1223937,1216432,7501,4,4364,1216432,12072,8,1216432,0,0,0,739144,308219,4111,753,0,364553,0
1789630229,2932474,2956576,1232876,1458080,3022112,0,1216432,16436,8,30,1232876,1223937,1216432,7501,4,4364,1216432,12072,8,1216432,0,0,0,739144,308219,4111,753,0,364553,0
1789630259,2932474,2956576,1232876,1458080,3022112,0,1216432,16436,8,30,1232876,1223937,1216432,7501,4,4364,1216432,12072,8,1216432,0,0,0,739144,308219,4111,753,0,364553,0
1789630289,2932474,2956576,1232876,1458080,3022112,0,1216432,16436,8,30,1232876,1223937,1216432,7501,4,4364,1216432,12072,8,1216432,0,0,0,739144,308219,4111,753,0,364553,0
1789630319,2932474,2956576,1232876,1458080,3022112,0,1216432,16436,8,30,1232876,1223938,1216432,7502,4,4364,1216432,12072,8,1216432,0,0,0,739144,308219,4111,753,0,364553,0
1789630349,2932474,2956576,1232880,1458080,3022112,0,1216436,16436,8,30,1232880,1223940,1216436,7500,4,4364,1216436,12072,8,1216436,0,0,0,739144,308220,4111,753,0,364553,0
1789630379,2932474,2956576,1232880,1458080,3022112,0,1216436,16436,8,30,1232880,1223940,1216436,7500,4,4364,1216436,12072,8,1216436,0,0,0,739144,308220,4111,753,0,364553,0
1789630409,2932474,2956576,1232880,1458080,3022112,0,1216436,16436,8,30,1232880,1223940,1216436,7500,4,4364,1216436,12072,8,1216436,0,0,0,739144,308220,4111,753,0,364553,0
1789630439,2932474,2956576,1232880,1458080,3022112,0,1216436,16436,8,30,1232880,1223940,1216436,7500,4,4364,1216436,12072,8,1216436,0,0,0,739144,308220,4111,753,0,364553,0
1789630470,2932474,2956576,1232880,1458080,3022112,0,1216436,16436,8,30,1232880,1223940,1216436,7500,4,4364,1216436,12072,8,1216436,0,0,0,739144,308220,4111,753,0,364553,0
1789630500,2932474,2956576,1232880,1458080,3022112,0,1216436,16436,8,30,1232880,1223940,1216436,7500,4,4364,1216436,12072,8,1216436,0,0,0,739144,308220,4111,753,0,364553,0
1789630530,2932474,2956576,1232880,1458080,3022112,0,1216436,16436,8,30,1232880,1223941,1216436,7501,4,4364,1216436,12072,8,1216436,0,0,0,739144,308220,4111,753,0,364553,0
1789630561,2932474,2956576,1232880,1458080,3022112,0,1216436,16436,8,30,1232880,1223941,1216436,7501,4,4364,1216436,12072,8,1216436,0,0,0,739144,308220,4111,753,0,364553,0
1789630590,2932474,2956576,1232880,1458080,3022112,0,1216436,16436,8,30,1232880,1223941,1216436,7501,4,4364,1216436,12072,8,1216436,0,0,0,739144,308220,4111,753,0,364553,0
1789630620,2932474,2956576,1232880,1458080,3022112,0,1216436,16436,8,30,1232880,1223941,1216436,7501,4,4364,1216436,12072,8,1216436,0,0,0,739144,308220,4111,753,0,364553,0
1789630650,2932474,2956576,1232880,1458080,3022112,0,1216436,16436,8,30,1232880,1223941,1216436,7501,4,4364,1216436,12072,8,1216436,0,0,0,739144,308220,4111,753,0,364553,0
1789630680,2932474,2956576,1232884,1458080,3022112,0,1216440,16436,8,30,1232884,1223945,1216440,7501,4,4364,1216440,12072,8,1216440,0,0,0,739144,308221,4111,753,0,364553,0
1789630710,2932474,2956576,1232884,1458080,3022112,0,1216440,16436,8,30,1232884,1223946,1216440,7502,4,4364,1216440,12072,8,1216440,0,0,0,739144,308221,4111,753,0,364553,0
1789630740,2932474,2956576,1232884,1458080,3022112,0,1216440,16436,8,30,1232884,1223946,1216440,7502,4,4364,1216440,12072,8,1216440,0,0,0,739144,308221,4111,753,0,364553,0
1789630770,2932474,2956588,1232896,1458088,3022112,0,1216452,16436,8,31,1232896,1223957,1216452,7501,4,4364,1216452,12072,8,1216452,0,0,0,739147,308224,4111,753,0,364555,0
1789630800,2932474,2956576,1232884,1458080,3022112,0,1216440,16436,8,30,1232884,1223945,1216440,7501,4,4364,1216440,12072,8,1216440,0,0,0,739144,308221,4111,753,0,364553,0
1789630830,2932474,2956576,1232884,1458080,3022112,0,1216440,16436,8,30,1232884,1223944,1216440,7500,4,4364,1216440,12072,8,1216440,0,0,0,739144,308221,4111,753,0,364553,0
1789630860,2932474,2956576,1232884,1458080,3022112,0,1216440,16436,8,30,1232884,1223946,1216440,7502,4,4364,1216440,12072,8,1216440,0,0,0,739144,308221,4111,753,0,364553,0
1789630890,2932474,2956576,1232884,1458080,3022112,0,1216440,16436,8,30,1232884,1223944,1216440,7500,4,4364,1216440,12072,8,1216440,0,0,0,739144,308221,4111,753,0,364553,0
1789630920,2932474,2956576,1232884,1458080,3022112,0,1216440,16436,8,30,1232884,1223944,1216440,7500,4,4364,1216440,12072,8,1216440,0,0,0,739144,308221,4111,753,0,364553,0
1789630950,2932474,2956576,1232884,1458080,3022112,0,1216440,16436,8,30,1232884,1223945,1216440,7501,4,4364,1216440,12072,8,1216440,0,0,0,739144,308221,4111,753,0,364553,0
1789630981,2932474,2956576,1232884,1458080,3022112,0,1216440,16436,8,30,1232884,1223945,1216440,7501,4,4364,1216440,12072,8,1216440,0,0,0,739144,308221,4111,753,0,364553,0
1789631010,2932474,2956576,1232884,1458080,3022112,0,1216440,16436,8,30,1232884,1223945,1216440,7501,4,4364,1216440,12072,8,1216440,0,0,0,739144,308221,4111,753,0,364553,0
1789631040,2932474,2956576,1232884,1458080,3022112,0,1216440,16436,8,30,1232884,1223945,1216440,7501,4,4364,1216440,12072,8,1216440,0,0,0,739144,308221,4111,753,0,364553,0
1789631070,2932474,2956576,1232908,1458080,3022112,0,1216464,16436,8,30,1232908,1223969,1216464,7501,4,4364,1216464,12072,8,1216464,0,0,0,739144,308227,4111,753,0,364553,0
1789631100,2932474,2956576,1232908,1458080,3022112,0,1216464,16436,8,30,1232908,1223969,1216464,7501,4,4364,1216464,12072,8,1216464,0,0,0,739144,308227,4111,753,0,364553,0
1789631130,2932474,2956576,1232908,1458080,3022112,0,1216464,16436,8,30,1232908,1223969,1216464,7501,4,4364,1216464,12072,8,1216464,0,0,0,739144,308227,4111,753,0,364553,0
1789631160,2932474,2956576,1232908,1458080,3022112,0,1216464,16436,8,30,1232908,1223969,1216464,7501,4,4364,1216464,12072,8,1216464,0,0,0,739144,308227,4111,753,0,364553,0
1789631190,2932474,2956576,1232908,1458080,3022112,0,1216464,16436,8,30,1232908,1223968,1216464,7500,4,4364,1216464,12072,8,1216464,0,0,0,739144,308227,4111,753,0,364553,0
1789631220,2932474,2956576,1232908,1458080,3022112,0,1216464,16436,8,30,1232908,1223968,1216464,7500,4,4364,1216464,12072,8,1216464,0,0,0,739144,308227,4111,753,0,364553,0
1789631250,2932474,2956576,1232908,1458080,3022112,0,1216464,16436,8,30,1232908,1223968,1216464,7500,4,4364,1216464,12072,8,1216464,0,0,0,739144,308227,4111,753,0,364553,0
1789631280,2932474,2956576,1232908,1458080,3022112,0,1216464,16436,8,30,1232908,1223968,1216464,7500,4,4364,1216464,12072,8,1216464,0,0,0,739144,308227,4111,753,0,364553,0
1789631310,2932474,2956576,1232908,1458080,3022112,0,1216464,16436,8,30,1232908,1223968,1216464,7500,4,4364,1216464,12072,8,1216464,0,0,0,739144,308227,4111,753,0,364553,0
1789631340,2932474,2956576,1232908,1458080,3022112,0,1216464,16436,8,30,1232908,1223968,1216464,7500,4,4364,1216464,12072,8,1216464,0,0,0,739144,308227,4111,753,0,364553,0
1789631370,2932474,2956576,1232908,1458080,3022112,0,1216464,16436,8,30,1232908,1223969,1216464,7501,4,4364,1216464,12072,8,1216464,0,0,0,739144,308227,4111,753,0,364553,0
1789631400,2932474,2956576,1232908,1458080,3022112,0,1216464,16436,8,30,1232908,1223970,1216464,7502,4,4364,1216464,12072,8,1216464,0,0,0,739144,308227,4111,753,0,364553,0
1789631430,2932474,2956576,1232908,1458080,3022112,0,1216464,16436,8,30,1232908,1223969,1216464,7501,4,4364,1216464,12072,8,1216464,0,0,0,739144,308227,4111,753,0,364553,0
1789631460,2932474,2956576,1232908,1458080,3022112,0,1216464,16436,8,30,1232908,1223969,1216464,7501,4,4364,1216464,12072,8,1216464,0,0,0,739144,308227,4111,753,0,364553,0
1789631491,2932474,2956576,1232908,1458080,3022112,0,1216464,16436,8,30,1232908,1223973,1216464,7505,4,4364,1216464,12072,8,1216464,0,0,0,739144,308227,4111,753,0,364553,0
1789631520,2932474,2956576,1232908,1458080,3022112,0,1216464,16436,8,30,1232908,1223969,1216464,7501,4,4364,1216464,12072,8,1216464,0,0,0,739144,308227,4111,753,0,364553,0
1789631550,2932474,2956576,1232912,1458080,3022112,0,1216468,16436,8,30,1232912,1223973,1216468,7501,4,4364,1216468,12072,8,1216468,0,0,0,739144,308228,4111,753,0,364553,0
1789631580,2932474,2956576,1232912,1458080,3022112,0,1216468,16436,8,30,1232912,1223973,1216468,7501,4,4364,1216468,12072,8,1216468,0,0,0,739144,308228,4111,753,0,364553,0
1789631610,2932474,2956576,1232912,1458080,3022112,0,1216468,16436,8,30,1232912,1223974,1216468,7502,4,4364,1216468,12072,8,1216468,0,0,0,739144,308228,4111,753,0,364553,0
1789631640,2932474,2956576,1232912,1458080,3022112,0,1216468,16436,8,30,1232912,1223972,1216468,7500,4,4364,1216468,12072,8,1216468,0,0,0,739144,308228,4111,753,0,364553,0
1789631670,2932474,2956576,1232912,1458080,3022112,0,1216468,16436,8,30,1232912,1223972,1216468,7500,4,4364,1216468,12072,8,1216468,0,0,0,739144,308228,4111,753,0,364553,0
1789631700,2932474,2956576,1232912,1458080,3022112,0,1216468,16436,8,30,1232912,1223972,1216468,7500,4,4364,1216468,12072,8,1216468,0,0,0,739144,308228,4111,753,0,364553,0
1789631730,2932474,2956576,1232912,1458080,3022112,0,1216468,16436,8,30,1232912,1223972,1216468,7500,4,4364,1216468,12072,8,1216468,0,0,0,739144,308228,4111,753,0,364553,0
1789631760,2932474,2956576,1232912,1458080,3022112,0,1216468,16436,8,30,1232912,1223972,1216468,7500,4,4364,1216468,12072,8,1216468,0,0,0,739144,308228,4111,753,0,364553,0
1789631790,2932474,2956576,1232912,1458080,3022112,0,1216468,16436,8,30,1232912,1223974,1216468,7502,4,4364,1216468,12072,8,1216468,0,0,0,739144,308228,4111,753,0,364553,0
1789631820,2932474,2956576,1232912,1458080,3022112,0,1216468,16436,8,30,1232912,1223973,1216468,7501,4,4364,1216468,12072,8,1216468,0,0,0,739144,308228,4111,753,0,364553,0
1789631850,2932474,2956576,1232912,1458080,3022112,0,1216468,16436,8,30,1232912,1223973,1216468,7501,4,4364,1216468,12072,8,1216468,0,0,0,739144,308228,4111,753,0,364553,0
1789631880,2932474,2956576,1232912,1458080,3022112,0,1216468,16436,8,30,1232912,1223973,1216468,7501,4,4364,1216468,12072,8,1216468,0,0,0,739144,308228,4111,753,0,364553,0
1789631911,2932474,2956576,1232912,1458080,3022112,0,1216468,16436,8,30,1232912,1223973,1216468,7501,4,4364,1216468,12072,8,1216468,0,0,0,739144,308228,4111,753,0,364553,0
1789631941,2932474,2956576,1232912,1458080,3022112,0,1216468,16436,8,30,1232912,1223973,1216468,7501,4,4364,1216468,12072,8,1216468,0,0,0,739144,308228,4111,753,0,364553,0
1789631971,2932474,2956576,1232912,1458080,3022112,0,1216468,16436,8,30,1232912,1223973,1216468,7501,4,4364,1216468,12072,8,1216468,0,0,0,739144,308228,4111,753,0,364553,0
1789632001,2932474,2956576,1232912,1458080,3022112,0,1216468,16436,8,30,1232912,1223973,1216468,7501,4,4364,1216468,12072,8,1216468,0,0,0,739144,308228,4111,753,0,364553,0
1789632031,2932474,2956576,1232912,1458080,3022112,0,1216468,16436,8,30,1232912,1223973,1216468,7501,4,4364,1216468,12072,8,1216468,0,0,0,739144,308228,4111,753,0,364553,0
1789632061,2932474,2956576,1232916,1458080,3022112,0,1216472,16436,8,30,1232916,1223977,1216472,7501,4,4364,1216472,12072,8,1216472,0,0,0,739144,308229,4111,753,0,364553,0
1789632091,2932474,2956576,1232916,1458080,3022112,0,1216472,16436,8,30,1232916,1223977,1216472,7501,4,4364,1216472,12072,8,1216472,0,0,0,739144,308229,4111,753,0,364553,0
1789632121,2932474,2956576,1232916,1458080,3022112,0,1216472,16436,8,30,1232916,1223977,1216472,7501,4,4364,1216472,12072,8,1216472,0,0,0,739144,308229,4111,753,0,364553,0
1789632151,2932474,2956576,1232916,1458080,3022112,0,1216472,16436,8,30,1232916,1223976,1216472,7500,4,4364,1216472,12072,8,1216472,0,0,0,739144,308229,4111,753,0,364553,0
1789632181,2932474,2956588,1232928,1458088,3022112,0,1216484,16436,8,31,1232928,1223988,1216484,7500,4,4364,1216484,12072,8,1216484,0,0,0,739147,308232,4111,753,0,364555,0
1789632211,2932474,2956576,1232916,1458080,3022112,0,1216472,16436,8,30,1232916,1223976,1216472,7500,4,4364,1216472,12072,8,1216472,0,0,0,739144,308229,4111,753,0,364553,0
1789632241,2932474,2956576,1232916,1458080,3022112,0,1216472,16436,8,30,1232916,1223978,1216472,7502,4,4364,1216472,12072,8,1216472,0,0,0,739144,308229,4111,753,0,364553,0
1789632271,2932474,2956576,1232916,1458080,3022112,0,1216472,16436,8,30,1232916,1223977,1216472,7501,4,4364,1216472,12072,8,1216472,0,0,0,739144,308229,4111,753,0,364553,0
1789632301,2932474,2956576,1232916,1458080,3022112,0,1216472,16436,8,30,1232916,1223977,1216472,7501,4,4364,1216472,12072,8,1216472,0,0,0,739144,308229,4111,753,0,364553,0
