ts,pid,VmRSS_kb,RssAnon_kb,RssFile_kb,Threads
1789628820,2932474,1232840,1216396,16436,30
1789628830,2932474,1232840,1216396,16436,30
1789628840,2932474,1232840,1216396,16436,30
1789628851,2932474,1232840,1216396,16436,30
1789628861,2932474,1232840,1216396,16436,30
1789628871,2932474,1232840,1216396,16436,30
1789628881,2932474,1232840,1216396,16436,30
1789628891,2932474,1232840,1216396,16436,30
1789628901,2932474,1232840,1216396,16436,30
1789628911,2932474,1232840,1216396,16436,30
1789628921,2932474,1232840,1216396,16436,30
1789628931,2932474,1232840,1216396,16436,30
1789628941,2932474,1232840,1216396,16436,30
1789628951,2932474,1232840,1216396,16436,30
1789628961,2932474,1232840,1216396,16436,30
1789628971,2932474,1232840,1216396,16436,30
1789628981,2932474,1232840,1216396,16436,30
1789628992,2932474,1232840,1216396,16436,30
1789629002,2932474,1232840,1216396,16436,30
1789629012,2932474,1232840,1216396,16436,30
1789629022,2932474,1232840,1216396,16436,30
1789629032,2932474,1232840,1216396,16436,30
1789629042,2932474,1232840,1216396,16436,30
1789629052,2932474,1232844,1216400,16436,30
1789629062,2932474,1232844,1216400,16436,30
1789629072,2932474,1232844,1216400,16436,30
1789629083,2932474,1232844,1216400,16436,30
1789629093,2932474,1232844,1216400,16436,30
1789629103,2932474,1232844,1216400,16436,30
1789629113,2932474,1232844,1216400,16436,30
1789629123,2932474,1232844,1216400,16436,30
1789629133,2932474,1232844,1216400,16436,30
1789629143,2932474,1232844,1216400,16436,30
1789629153,2932474,1232844,1216400,16436,30
1789629163,2932474,1232844,1216400,16436,30
1789629173,2932474,1232844,1216400,16436,30
1789629183,2932474,1232844,1216400,16436,30
1789629193,2932474,1232844,1216400,16436,30
1789629203,2932474,1232844,1216400,16436,30
1789629213,2932474,1232844,1216400,16436,30
1789629223,2932474,1232844,1216400,16436,30
1789629233,2932474,1232844,1216400,16436,30
1789629243,2932474,1232844,1216400,16436,30
1789629253,2932474,1232844,1216400,16436,30
1789629263,2932474,1232844,1216400,16436,30
1789629273,2932474,1232844,1216400,16436,30
1789629283,2932474,1232844,1216400,16436,30
1789629293,2932474,1232844,1216400,16436,30
1789629303,2932474,1232844,1216400,16436,30
1789629313,2932474,1232844,1216400,16436,30
1789629323,2932474,1232844,1216400,16436,30
1789629333,2932474,1232848,1216404,16436,30
1789629343,2932474,1232848,1216404,16436,30
1789629353,2932474,1232848,1216404,16436,30
1789629363,2932474,1232852,1216408,16436,30
1789629373,2932474,1232852,1216408,16436,30
1789629383,2932474,1232852,1216408,16436,30
1789629393,2932474,1232852,1216408,16436,30
1789629403,2932474,1232852,1216408,16436,30
1789629413,2932474,1232852,1216408,16436,30
1789629423,2932474,1232852,1216408,16436,30
1789629433,2932474,1232852,1216408,16436,30
1789629443,2932474,1232852,1216408,16436,30
1789629453,2932474,1232856,1216412,16436,30
1789629463,2932474,1232856,1216412,16436,30
1789629473,2932474,1232856,1216412,16436,30
1789629483,2932474,1232856,1216412,16436,30
1789629493,2932474,1232856,1216412,16436,30
1789629503,2932474,1232856,1216412,16436,30
1789629513,2932474,1232856,1216412,16436,30
1789629523,2932474,1232856,1216412,16436,30
1789629533,2932474,1232856,1216412,16436,30
1789629543,2932474,1232856,1216412,16436,30
1789629553,2932474,1232856,1216412,16436,30
1789629563,2932474,1232856,1216412,16436,30
1789629573,2932474,1232856,1216412,16436,30
1789629583,2932474,1232856,1216412,16436,30
1789629593,2932474,1232860,1216416,16436,30
1789629603,2932474,1232860,1216416,16436,30
1789629613,2932474,1232860,1216416,16436,30
1789629623,2932474,1232860,1216416,16436,30
1789629634,2932474,1232860,1216416,16436,30
1789629643,2932474,1232860,1216416,16436,30
1789629653,2932474,1232860,1216416,16436,30
1789629663,2932474,1232860,1216416,16436,30
1789629673,2932474,1232860,1216416,16436,30
1789629683,2932474,1232872,1216428,16436,30
1789629693,2932474,1232872,1216428,16436,30
1789629703,2932474,1232872,1216428,16436,30
1789629713,2932474,1232872,1216428,16436,30
1789629723,2932474,1232872,1216428,16436,30
1789629733,2932474,1232872,1216428,16436,30
1789629743,2932474,1232872,1216428,16436,30
1789629753,2932474,1232872,1216428,16436,30
1789629763,2932474,1232872,1216428,16436,30
1789629773,2932474,1232872,1216428,16436,30
1789629783,2932474,1232872,1216428,16436,30
1789629793,2932474,1232872,1216428,16436,30
1789629803,2932474,1232872,1216428,16436,30
1789629813,2932474,1232872,1216428,16436,30
1789629823,2932474,1232872,1216428,16436,30
1789629833,2932474,1232872,1216428,16436,30
1789629843,2932474,1232872,1216428,16436,30
1789629853,2932474,1232872,1216428,16436,30
1789629863,2932474,1232872,1216428,16436,30
1789629873,2932474,1232872,1216428,16436,30
1789629883,2932474,1232872,1216428,16436,30
1789629893,2932474,1232872,1216428,16436,30
1789629903,2932474,1232872,1216428,16436,30
1789629913,2932474,1232872,1216428,16436,30
1789629923,2932474,1232872,1216428,16436,30
1789629933,2932474,1232872,1216428,16436,30
1789629943,2932474,1232872,1216428,16436,30
1789629953,2932474,1232872,1216428,16436,30
1789629963,2932474,1232872,1216428,16436,30
1789629973,2932474,1232876,1216432,16436,30
1789629983,2932474,1232876,1216432,16436,30
1789629993,2932474,1232876,1216432,16436,30
1789630003,2932474,1232876,1216432,16436,30
1789630013,2932474,1232876,1216432,16436,30
1789630023,2932474,1232876,1216432,16436,30
1789630033,2932474,1232876,1216432,16436,30
1789630043,2932474,1232876,1216432,16436,30
1789630053,2932474,1232876,1216432,16436,30
1789630063,2932474,1232876,1216432,16436,30
1789630073,2932474,1232876,1216432,16436,30
1789630083,2932474,1232876,1216432,16436,30
1789630093,2932474,1232876,1216432,16436,30
1789630103,2932474,1232876,1216432,16436,30
1789630113,2932474,1232876,1216432,16436,30
1789630123,2932474,1232876,1216432,16436,30
1789630133,2932474,1232876,1216432,16436,30
1789630143,2932474,1232876,1216432,16436,30
1789630153,2932474,1232876,1216432,16436,30
1789630163,2932474,1232876,1216432,16436,30
1789630173,2932474,1232876,1216432,16436,30
1789630183,2932474,1232876,1216432,16436,30
1789630193,2932474,1232876,1216432,16436,30
1789630203,2932474,1232876,1216432,16436,30
1789630213,2932474,1232876,1216432,16436,30
1789630223,2932474,1232876,1216432,16436,30
1789630234,2932474,1232876,1216432,16436,30
1789630243,2932474,1232876,1216432,16436,30
1789630253,2932474,1232876,1216432,16436,30
1789630263,2932474,1232876,1216432,16436,30
1789630273,2932474,1232876,1216432,16436,30
1789630283,2932474,1232876,1216432,16436,30
1789630293,2932474,1232876,1216432,16436,30
1789630303,2932474,1232876,1216432,16436,30
1789630313,2932474,1232876,1216432,16436,30
1789630323,2932474,1232876,1216432,16436,30
1789630333,2932474,1232876,1216432,16436,30
1789630343,2932474,1232880,1216436,16436,30
1789630353,2932474,1232880,1216436,16436,30
1789630363,2932474,1232880,1216436,16436,30
1789630373,2932474,1232880,1216436,16436,30
1789630383,2932474,1232880,1216436,16436,30
1789630393,2932474,1232880,1216436,16436,30
1789630403,2932474,1232880,1216436,16436,30
1789630413,2932474,1232880,1216436,16436,30
1789630423,2932474,1232880,1216436,16436,30
1789630433,2932474,1232880,1216436,16436,30
1789630443,2932474,1232880,1216436,16436,30
1789630453,2932474,1232880,1216436,16436,30
1789630463,2932474,1232880,1216436,16436,30
1789630473,2932474,1232880,1216436,16436,30
1789630483,2932474,1232880,1216436,16436,30
1789630493,2932474,1232880,1216436,16436,30
1789630503,2932474,1232880,1216436,16436,30
1789630514,2932474,1232880,1216436,16436,30
1789630524,2932474,1232880,1216436,16436,30
1789630534,2932474,1232880,1216436,16436,30
1789630544,2932474,1232880,1216436,16436,30
1789630554,2932474,1232880,1216436,16436,30
1789630564,2932474,1232880,1216436,16436,30
1789630574,2932474,1232880,1216436,16436,30
1789630584,2932474,1232880,1216436,16436,30
1789630594,2932474,1232880,1216436,16436,30
1789630604,2932474,1232880,1216436,16436,30
1789630614,2932474,1232880,1216436,16436,30
1789630624,2932474,1232880,1216436,16436,30
1789630634,2932474,1232880,1216436,16436,30
1789630644,2932474,1232880,1216436,16436,30
1789630654,2932474,1232880,1216436,16436,30
1789630664,2932474,1232884,1216440,16436,30
1789630674,2932474,1232884,1216440,16436,30
1789630684,2932474,1232884,1216440,16436,30
1789630694,2932474,1232884,1216440,16436,30
1789630704,2932474,1232884,1216440,16436,30
1789630714,2932474,1232884,1216440,16436,30
1789630724,2932474,1232884,1216440,16436,30
1789630734,2932474,1232884,1216440,16436,30
1789630744,2932474,1232884,1216440,16436,30
1789630754,2932474,1232884,1216440,16436,30
1789630764,2932474,1232884,1216440,16436,30
1789630774,2932474,1232884,1216440,16436,30
1789630784,2932474,1232884,1216440,16436,30
1789630795,2932474,1232884,1216440,16436,30
1789630805,2932474,1232884,1216440,16436,30
1789630815,2932474,1232884,1216440,16436,30
1789630825,2932474,1232884,1216440,16436,30
1789630835,2932474,1232884,1216440,16436,30
1789630845,2932474,1232884,1216440,16436,30
1789630855,2932474,1232884,1216440,16436,30
1789630865,2932474,1232884,1216440,16436,30
1789630875,2932474,1232884,1216440,16436,30
1789630886,2932474,1232884,1216440,16436,30
1789630895,2932474,1232884,1216440,16436,30
1789630905,2932474,1232884,1216440,16436,30
1789630915,2932474,1232884,1216440,16436,30
1789630925,2932474,1232884,1216440,16436,30
1789630935,2932474,1232884,1216440,16436,30
1789630945,2932474,1232884,1216440,16436,30
1789630955,2932474,1232884,1216440,16436,30
1789630965,2932474,1232884,1216440,16436,30
1789630975,2932474,1232884,1216440,16436,30
1789630985,2932474,1232884,1216440,16436,30
1789630995,2932474,1232884,1216440,16436,30
1789631005,2932474,1232884,1216440,16436,30
1789631015,2932474,1232884,1216440,16436,30
1789631025,2932474,1232884,1216440,16436,30
1789631035,2932474,1232884,1216440,16436,30
1789631045,2932474,1232884,1216440,16436,30
1789631055,2932474,1232884,1216440,16436,30
1789631065,2932474,1232908,1216464,16436,30
1789631075,2932474,1232908,1216464,16436,30
1789631085,2932474,1232908,1216464,16436,30
1789631095,2932474,1232908,1216464,16436,30
1789631105,2932474,1232908,1216464,16436,30
1789631115,2932474,1232908,1216464,16436,30
1789631125,2932474,1232908,1216464,16436,30
1789631135,2932474,1232908,1216464,16436,30
1789631145,2932474,1232908,1216464,16436,30
1789631155,2932474,1232908,1216464,16436,30
1789631166,2932474,1232908,1216464,16436,30
1789631175,2932474,1232908,1216464,16436,30
1789631185,2932474,1232908,1216464,16436,30
1789631195,2932474,1232908,1216464,16436,30
1789631205,2932474,1232908,1216464,16436,30
1789631215,2932474,1232908,1216464,16436,30
1789631225,2932474,1232908,1216464,16436,30
1789631235,2932474,1232908,1216464,16436,30
1789631245,2932474,1232908,1216464,16436,30
1789631255,2932474,1232908,1216464,16436,30
1789631265,2932474,1232908,1216464,16436,30
1789631275,2932474,1232908,1216464,16436,30
1789631285,2932474,1232908,1216464,16436,30
1789631295,2932474,1232908,1216464,16436,30
1789631305,2932474,1232908,1216464,16436,30
1789631315,2932474,1232908,1216464,16436,30
1789631325,2932474,1232908,1216464,16436,30
1789631335,2932474,1232908,1216464,16436,30
1789631345,2932474,1232908,1216464,16436,30
1789631355,2932474,1232908,1216464,16436,30
1789631365,2932474,1232908,1216464,16436,30
1789631375,2932474,1232908,1216464,16436,30
1789631385,2932474,1232908,1216464,16436,30
1789631395,2932474,1232908,1216464,16436,30
1789631405,2932474,1232908,1216464,16436,30
1789631415,2932474,1232908,1216464,16436,30
1789631425,2932474,1232908,1216464,16436,30
1789631435,2932474,1232908,1216464,16436,30
1789631445,2932474,1232908,1216464,16436,30
1789631455,2932474,1232908,1216464,16436,30
1789631465,2932474,1232908,1216464,16436,30
1789631475,2932474,1232908,1216464,16436,30
1789631485,2932474,1232908,1216464,16436,30
1789631495,2932474,1232908,1216464,16436,30
1789631505,2932474,1232908,1216464,16436,30
1789631515,2932474,1232908,1216464,16436,30
1789631525,2932474,1232908,1216464,16436,30
1789631535,2932474,1232908,1216464,16436,30
1789631545,2932474,1232908,1216464,16436,30
1789631555,2932474,1232912,1216468,16436,30
1789631565,2932474,1232912,1216468,16436,30
1789631575,2932474,1232912,1216468,16436,30
1789631585,2932474,1232912,1216468,16436,30
1789631595,2932474,1232912,1216468,16436,30
1789631605,2932474,1232912,1216468,16436,30
1789631615,2932474,1232912,1216468,16436,30
1789631625,2932474,1232912,1216468,16436,30
1789631635,2932474,1232912,1216468,16436,30
1789631645,2932474,1232912,1216468,16436,30
1789631655,2932474,1232912,1216468,16436,30
1789631665,2932474,1232912,1216468,16436,30
1789631675,2932474,1232912,1216468,16436,30
1789631685,2932474,1232912,1216468,16436,30
1789631695,2932474,1232912,1216468,16436,30
1789631705,2932474,1232912,1216468,16436,30
1789631715,2932474,1232912,1216468,16436,30
1789631725,2932474,1232912,1216468,16436,30
1789631735,2932474,1232912,1216468,16436,30
1789631745,2932474,1232912,1216468,16436,30
1789631755,2932474,1232912,1216468,16436,30
1789631765,2932474,1232912,1216468,16436,30
1789631775,2932474,1232912,1216468,16436,30
1789631785,2932474,1232912,1216468,16436,30
1789631795,2932474,1232912,1216468,16436,30
1789631805,2932474,1232912,1216468,16436,30
1789631816,2932474,1232912,1216468,16436,30
1789631825,2932474,1232912,1216468,16436,30
1789631835,2932474,1232912,1216468,16436,30
1789631845,2932474,1232912,1216468,16436,30
1789631855,2932474,1232912,1216468,16436,30
1789631865,2932474,1232912,1216468,16436,30
1789631875,2932474,1232912,1216468,16436,30
1789631885,2932474,1232912,1216468,16436,30
1789631895,2932474,1232912,1216468,16436,30
1789631905,2932474,1232912,1216468,16436,30
1789631915,2932474,1232912,1216468,16436,30
1789631925,2932474,1232912,1216468,16436,30
1789631935,2932474,1232912,1216468,16436,30
1789631945,2932474,1232912,1216468,16436,30
1789631955,2932474,1232912,1216468,16436,30
1789631965,2932474,1232912,1216468,16436,30
1789631975,2932474,1232912,1216468,16436,30
1789631985,2932474,1232912,1216468,16436,30
1789631995,2932474,1232912,1216468,16436,30
1789632005,2932474,1232912,1216468,16436,30
1789632015,2932474,1232912,1216468,16436,30
1789632025,2932474,1232912,1216468,16436,30
1789632035,2932474,1232912,1216468,16436,30
1789632045,2932474,1232916,1216472,16436,30
1789632055,2932474,1232916,1216472,16436,30
1789632065,2932474,1232916,1216472,16436,30
1789632075,2932474,1232916,1216472,16436,30
1789632085,2932474,1232916,1216472,16436,30
1789632095,2932474,1232916,1216472,16436,30
1789632105,2932474,1232916,1216472,16436,30
1789632115,2932474,1232916,1216472,16436,30
1789632125,2932474,1232916,1216472,16436,30
1789632135,2932474,1232916,1216472,16436,30
1789632145,2932474,1232916,1216472,16436,30
1789632155,2932474,1232916,1216472,16436,30
1789632165,2932474,1232916,1216472,16436,30
1789632175,2932474,1232916,1216472,16436,30
1789632185,2932474,1232916,1216472,16436,30
1789632195,2932474,1232916,1216472,16436,30
1789632205,2932474,1232916,1216472,16436,30
1789632215,2932474,1232916,1216472,16436,30
1789632225,2932474,1232916,1216472,16436,30
1789632236,2932474,1232916,1216472,16436,30
1789632246,2932474,1232916,1216472,16436,30
1789632256,2932474,1232916,1216472,16436,30
1789632266,2932474,1232916,1216472,16436,30
1789632276,2932474,1232916,1216472,16436,30
1789632286,2932474,1232916,1216472,16436,30
1789632296,2932474,1232916,1216472,16436,30
1789632306,2932474,1232916,1216472,16436,30
1789632316,2932474,1232916,1216472,16436,30
1789632326,2932474,1232916,1216472,16436,30
1789632336,2932474,1232916,1216472,16436,30
1789632346,2932474,1232916,1216472,16436,30
1789632356,2932474,1232916,1216472,16436,30
1789632366,2932474,1232916,1216472,16436,30
1789632376,2932474,1232916,1216472,16436,30
1789632386,2932474,1232916,1216472,16436,30
1789632396,2932474,1232916,1216472,16436,30
1789632406,2932474,1232916,1216472,16436,30
1789632417,2932474,1232916,1216472,16436,30
1789632427,2932474,1232916,1216472,16436,30
1789632437,2932474,1232916,1216472,16436,30
1789632447,2932474,1232916,1216472,16436,30
1789632457,2932474,1232916,1216472,16436,30
1789632467,2932474,1232916,1216472,16436,30
1789632477,2932474,1232916,1216472,16436,30
1789632487,2932474,1232916,1216472,16436,30
1789632497,2932474,1232916,1216472,16436,30
1789632507,2932474,1232920,1216476,16436,30
1789632517,2932474,1232920,1216476,16436,30
1789632527,2932474,1232932,1216488,16436,31
1789632537,2932474,1232920,1216476,16436,30
1789632547,2932474,1232920,1216476,16436,30
1789632557,2932474,1232920,1216476,16436,30
1789632567,2932474,1232920,1216476,16436,30
1789632577,2932474,1232920,1216476,16436,30
1789632587,2932474,1232920,1216476,16436,30
1789632597,2932474,1232920,1216476,16436,30
1789632607,2932474,1232920,1216476,16436,30
1789632617,2932474,1232920,1216476,16436,30
1789632627,2932474,1232920,1216476,16436,30
1789632637,2932474,1232920,1216476,16436,30
1789632647,2932474,1232920,1216476,16436,30
1789632657,2932474,1232920,1216476,16436,30
1789632667,2932474,1232920,1216476,16436,30
1789632677,2932474,1232920,1216476,16436,30
1789632687,2932474,1232920,1216476,16436,30
1789632697,2932474,1232920,1216476,16436,30
1789632707,2932474,1232920,1216476,16436,30
1789632717,2932474,1232920,1216476,16436,30
1789632727,2932474,1232920,1216476,16436,30
1789632737,2932474,1232920,1216476,16436,30
1789632747,2932474,1232920,1216476,16436,30
1789632757,2932474,1232920,1216476,16436,30
1789632767,2932474,1232920,1216476,16436,30
1789632777,2932474,1232920,1216476,16436,30
1789632787,2932474,1232920,1216476,16436,30
1789632797,2932474,1232920,1216476,16436,30
1789632807,2932474,1232920,1216476,16436,30
1789632817,2932474,1232920,1216476,16436,30
1789632827,2932474,1232920,1216476,16436,30
1789632838,2932474,1232920,1216476,16436,30
1789632848,2932474,1232920,1216476,16436,30
1789632858,2932474,1232920,1216476,16436,30
1789632868,2932474,1232920,1216476,16436,30
1789632878,2932474,1232920,1216476,16436,30
1789632888,2932474,1232920,1216476,16436,30
1789632898,2932474,1232920,1216476,16436,30
1789632908,2932474,1232920,1216476,16436,30
1789632918,2932474,1232920,1216476,16436,30
1789632929,2932474,1232920,1216476,16436,30
1789632938,2932474,1232920,1216476,16436,30
1789632948,2932474,1232920,1216476,16436,30
1789632958,2932474,1232920,1216476,16436,30
1789632968,2932474,1232924,1216480,16436,30
1789632978,2932474,1232924,1216480,16436,30
1789632988,2932474,1232924,1216480,16436,30
1789632998,2932474,1232924,1216480,16436,30
1789633008,2932474,1232924,1216480,16436,30
1789633018,2932474,1232924,1216480,16436,30
1789633028,2932474,1232924,1216480,16436,30
1789633038,2932474,1232924,1216480,16436,30
1789633048,2932474,1232924,1216480,16436,30
1789633058,2932474,1232924,1216480,16436,30
1789633069,2932474,1232924,1216480,16436,30
1789633079,2932474,1232924,1216480,16436,30
1789633089,2932474,1232924,1216480,16436,30
1789633099,2932474,1232924,1216480,16436,30
1789633109,2932474,1232924,1216480,16436,30
1789633119,2932474,1232924,1216480,16436,30
1789633129,2932474,1232924,1216480,16436,30
1789633139,2932474,1232924,1216480,16436,30
1789633149,2932474,1232924,1216480,16436,30
1789633159,2932474,1232924,1216480,16436,30
1789633169,2932474,1232924,1216480,16436,30
1789633179,2932474,1232924,1216480,16436,30
1789633189,2932474,1232924,1216480,16436,30
1789633199,2932474,1232924,1216480,16436,30
1789633209,2932474,1232924,1216480,16436,30
1789633219,2932474,1232924,1216480,16436,30
1789633229,2932474,1232924,1216480,16436,30
1789633239,2932474,1232924,1216480,16436,30
1789633249,2932474,1232924,1216480,16436,30
1789633259,2932474,1232924,1216480,16436,30
1789633269,2932474,1232924,1216480,16436,30
1789633279,2932474,1232924,1216480,16436,30
1789633289,2932474,1232924,1216480,16436,30
1789633299,2932474,1232924,1216480,16436,30
1789633309,2932474,1232924,1216480,16436,30
1789633319,2932474,1232924,1216480,16436,30
1789633329,2932474,1232924,1216480,16436,30
1789633339,2932474,1232924,1216480,16436,30
1789633349,2932474,1232924,1216480,16436,30
1789633359,2932474,1232924,1216480,16436,30
1789633369,2932474,1232924,1216480,16436,30
1789633379,2932474,1232924,1216480,16436,30
1789633390,2932474,1232924,1216480,16436,30
1789633400,2932474,1232924,1216480,16436,30
1789633410,2932474,1232924,1216480,16436,30
1789633420,2932474,1232924,1216480,16436,30
1789633430,2932474,1232924,1216480,16436,30
1789633440,2932474,1232924,1216480,16436,30
1789633450,2932474,1232928,1216484,16436,30
1789633460,2932474,1232928,1216484,16436,30
1789633470,2932474,1232928,1216484,16436,30
1789633480,2932474,1232928,1216484,16436,30
1789633490,2932474,1232928,1216484,16436,30
1789633500,2932474,1232928,1216484,16436,30
1789633510,2932474,1232928,1216484,16436,30
1789633520,2932474,1232928,1216484,16436,30
1789633530,2932474,1232928,1216484,16436,30
1789633540,2932474,1232928,1216484,16436,30
1789633550,2932474,1232928,1216484,16436,30
1789633560,2932474,1232928,1216484,16436,30
1789633570,2932474,1232928,1216484,16436,30
1789633580,2932474,1232928,1216484,16436,30
1789633590,2932474,1232928,1216484,16436,30
1789633600,2932474,1232928,1216484,16436,30
1789633610,2932474,1232928,1216484,16436,30
1789633620,2932474,1232928,1216484,16436,30
1789633630,2932474,1232928,1216484,16436,30
1789633640,2932474,1232928,1216484,16436,30
1789633650,2932474,1232940,1216496,16436,31
1789633660,2932474,1232928,1216484,16436,30
1789633671,2932474,1232928,1216484,16436,30
1789633681,2932474,1232928,1216484,16436,30
1789633691,2932474,1232928,1216484,16436,30
1789633701,2932474,1232928,1216484,16436,30
1789633711,2932474,1232928,1216484,16436,30
1789633721,2932474,1232928,1216484,16436,30
1789633731,2932474,1232928,1216484,16436,30
1789633741,2932474,1232928,1216484,16436,30
1789633751,2932474,1232928,1216484,16436,30
1789633761,2932474,1232928,1216484,16436,30
1789633771,2932474,1232928,1216484,16436,30
1789633781,2932474,1232928,1216484,16436,30
1789633791,2932474,1232928,1216484,16436,30
1789633801,2932474,1232928,1216484,16436,30
1789633811,2932474,1232928,1216484,16436,30
1789633821,2932474,1232928,1216484,16436,30
1789633831,2932474,1232928,1216484,16436,30
1789633841,2932474,1232928,1216484,16436,30
1789633851,2932474,1232928,1216484,16436,31
1789633861,2932474,1232928,1216484,16436,30
1789633871,2932474,1232928,1216484,16436,30
1789633881,2932474,1232928,1216484,16436,30
1789633891,2932474,1232928,1216484,16436,30
1789633901,2932474,1232928,1216484,16436,30
1789633911,2932474,1232928,1216484,16436,30
1789633921,2932474,1232928,1216484,16436,30
1789633931,2932474,1232928,1216484,16436,30
1789633941,2932474,1232928,1216484,16436,30
1789633951,2932474,1232928,1216484,16436,30
1789633961,2932474,1232928,1216484,16436,30
1789633971,2932474,1232928,1216484,16436,30
1789633981,2932474,1232928,1216484,16436,30
1789633991,2932474,1232928,1216484,16436,30
1789634001,2932474,1232928,1216484,16436,30
1789634011,2932474,1232928,1216484,16436,30
1789634021,2932474,1232928,1216484,16436,30
1789634031,2932474,1232928,1216484,16436,30
1789634041,2932474,1232928,1216484,16436,30
1789634051,2932474,1232928,1216484,16436,30
1789634061,2932474,1232928,1216484,16436,30
1789634071,2932474,1232928,1216484,16436,30
1789634081,2932474,1232928,1216484,16436,30
1789634091,2932474,1232928,1216484,16436,30
1789634101,2932474,1232928,1216484,16436,30
1789634111,2932474,1232928,1216484,16436,30
1789634121,2932474,1232928,1216484,16436,30
1789634131,2932474,1232928,1216484,16436,30
1789634141,2932474,1232928,1216484,16436,30
1789634151,2932474,1232928,1216484,16436,30
1789634161,2932474,1232928,1216484,16436,30
1789634171,2932474,1232928,1216484,16436,30
1789634181,2932474,1232928,1216484,16436,30
1789634191,2932474,1232928,1216484,16436,30
1789634201,2932474,1232928,1216484,16436,30
1789634211,2932474,1232928,1216484,16436,30
1789634221,2932474,1232928,1216484,16436,30
1789634231,2932474,1232928,1216484,16436,30
1789634241,2932474,1232928,1216484,16436,30
1789634251,2932474,1232928,1216484,16436,30
1789634261,2932474,1232928,1216484,16436,30
1789634271,2932474,1232928,1216484,16436,30
1789634281,2932474,1232928,1216484,16436,30
1789634291,2932474,1232968,1216524,16436,30
1789634301,2932474,1232968,1216524,16436,30
1789634311,2932474,1232968,1216524,16436,30
1789634321,2932474,1232968,1216524,16436,30
1789634331,2932474,1232968,1216524,16436,30
1789634341,2932474,1232968,1216524,16436,30
1789634351,2932474,1232968,1216524,16436,30
1789634361,2932474,1232968,1216524,16436,30
1789634371,2932474,1232968,1216524,16436,30
1789634381,2932474,1232968,1216524,16436,30
1789634391,2932474,1232968,1216524,16436,30
1789634401,2932474,1232968,1216524,16436,30
1789634411,2932474,1232968,1216524,16436,30
1789634421,2932474,1232968,1216524,16436,30
1789634431,2932474,1232968,1216524,16436,30
