ts,pid,VmRSS_kb,RssAnon_kb,RssFile_kb,Threads
1789138810,2511716,780636,765344,15292,18
1789138820,2511716,780644,765352,15292,18
1789138830,2511716,780652,765360,15292,18
1789138840,2511716,780664,765372,15292,18
1789138850,2511716,780672,765380,15292,18
1789138860,2511716,780680,765388,15292,18
1789138870,2511716,780688,765396,15292,18
1789138880,2511716,780696,765404,15292,18
1789138890,2511716,780704,765412,15292,18
1789138900,2511716,780716,765424,15292,18
1789138910,2511716,780724,765432,15292,18
1789138920,2511716,780732,765440,15292,18
1789138930,2511716,780740,765448,15292,18
1789138940,2511716,780748,765456,15292,18
1789138950,2511716,780756,765464,15292,18
1789138960,2511716,780768,765476,15292,18
1789138971,2511716,780776,765484,15292,18
1789138981,2511716,780784,765492,15292,18
1789138991,2511716,780792,765500,15292,18
1789139001,2511716,780800,765508,15292,18
1789139011,2511716,780808,765516,15292,18
1789139021,2511716,780816,765524,15292,18
1789139031,2511716,780828,765536,15292,18
1789139041,2511716,780836,765544,15292,18
1789139051,2511716,780844,765552,15292,18
1789139061,2511716,780852,765560,15292,18
1789139071,2511716,780860,765568,15292,18
1789139081,2511716,780868,765576,15292,18
1789139091,2511716,780880,765588,15292,18
1789139101,2511716,780888,765596,15292,18
1789139111,2511716,780896,765604,15292,18
1789139121,2511716,780904,765612,15292,18
1789139131,2511716,780912,765620,15292,18
1789139141,2511716,780920,765628,15292,18
1789139151,2511716,780932,765640,15292,18
1789139161,2511716,780940,765648,15292,18
1789139171,2511716,780948,765656,15292,18
1789139181,2511716,780956,765664,15292,18
1789139191,2511716,780964,765672,15292,18
1789139201,2511716,780972,765680,15292,18
1789139211,2511716,780980,765688,15292,18
1789139221,2511716,780992,765700,15292,18
1789139231,2511716,781000,765708,15292,18
1789139241,2511716,781008,765716,15292,18
1789139251,2511716,781016,765724,15292,18
1789139262,2511716,781024,765732,15292,18
1789139272,2511716,781036,765744,15292,18
1789139282,2511716,781044,765752,15292,18
1789139292,2511716,781052,765760,15292,18
1789139302,2511716,781060,765768,15292,18
1789139312,2511716,781068,765776,15292,18
1789139322,2511716,781076,765784,15292,18
1789139332,2511716,781088,765796,15292,18
1789139342,2511716,781096,765804,15292,18
1789139352,2511716,781104,765812,15292,18
1789139362,2511716,781112,765820,15292,18
1789139372,2511716,781120,765828,15292,18
1789139382,2511716,781128,765836,15292,18
1789139392,2511716,781136,765844,15292,18
1789139402,2511716,781148,765856,15292,18
1789139412,2511716,781156,765864,15292,18
1789139422,2511716,781164,765872,15292,18
1789139432,2511716,781172,765880,15292,18
1789139442,2511716,781180,765888,15292,18
1789139452,2511716,781188,765896,15292,18
1789139462,2511716,781200,765908,15292,18
1789139472,2511716,781208,765916,15292,18
1789139482,2511716,781216,765924,15292,18
1789139492,2511716,781224,765932,15292,18
1789139502,2511716,781232,765940,15292,18
1789139512,2511716,781240,765948,15292,18
1789139522,2511716,781252,765960,15292,18
1789139532,2511716,781260,765968,15292,18
1789139542,2511716,781268,765976,15292,18
1789139552,2511716,781276,765984,15292,18
1789139562,2511716,781284,765992,15292,18
1789139572,2511716,781292,766000,15292,18
1789139582,2511716,781300,766008,15292,18
1789139592,2511716,781312,766020,15292,18
1789139602,2511716,781320,766028,15292,18
1789139612,2511716,781328,766036,15292,18
1789139622,2511716,781336,766044,15292,18
1789139632,2511716,781344,766052,15292,18
1789139642,2511716,781352,766060,15292,18
1789139652,2511716,781364,766072,15292,18
1789139662,2511716,781372,766080,15292,18
1789139672,2511716,781380,766088,15292,18
1789139682,2511716,781388,766096,15292,18
1789139692,2511716,781396,766104,15292,18
1789139702,2511716,781404,766112,15292,18
1789139712,2511716,781412,766120,15292,18
1789139722,2511716,781420,766128,15292,18
1789139732,2511716,781432,766140,15292,18
1789139742,2511716,781440,766148,15292,18
1789139752,2511716,781448,766156,15292,18
1789139762,2511716,781456,766164,15292,18
1789139772,2511716,781464,766172,15292,18
1789139782,2511716,781472,766180,15292,18
1789139792,2511716,781484,766192,15292,18
1789139802,2511716,781492,766200,15292,18
1789139812,2511716,781500,766208,15292,18
1789139822,2511716,781508,766216,15292,18
1789139832,2511716,781516,766224,15292,18
1789139842,2511716,781524,766232,15292,18
1789139852,2511716,781536,766244,15292,18
1789139862,2511716,781544,766252,15292,18
1789139872,2511716,781552,766260,15292,18
1789139882,2511716,781560,766268,15292,18
1789139892,2511716,781568,766276,15292,18
1789139902,2511716,781576,766284,15292,18
1789139912,2511716,781588,766296,15292,18
1789139922,2511716,781596,766304,15292,18
1789139932,2511716,781604,766312,15292,18
1789139942,2511716,781612,766320,15292,18
1789139952,2511716,781620,766328,15292,18
1789139962,2511716,781628,766336,15292,18
1789139972,2511716,781636,766344,15292,18
1789139982,2511716,781648,766356,15292,18
1789139992,2511716,781656,766364,15292,18
1789140002,2511716,781664,766372,15292,18
1789140013,2511716,781672,766380,15292,18
1789140023,2511716,781680,766388,15292,18
1789140033,2511716,781692,766400,15292,18
1789140043,2511716,781700,766408,15292,18
1789140053,2511716,781708,766416,15292,18
1789140063,2511716,781716,766424,15292,18
1789140073,2511716,781724,766432,15292,18
1789140083,2511716,781732,766440,15292,18
1789140093,2511716,781744,766452,15292,18
1789140103,2511716,781752,766460,15292,18
1789140113,2511716,781760,766468,15292,18
1789140123,2511716,781768,766476,15292,18
1789140133,2511716,781776,766484,15292,18
1789140143,2511716,781784,766492,15292,18
1789140153,2511716,781796,766504,15292,18
1789140163,2511716,781804,766512,15292,18
1789140173,2511716,781812,766520,15292,18
1789140183,2511716,781820,766528,15292,18
1789140193,2511716,781828,766536,15292,18
1789140203,2511716,781836,766544,15292,18
1789140213,2511716,781844,766552,15292,18
1789140223,2511716,781852,766560,15292,18
1789140233,2511716,781864,766572,15292,18
1789140243,2511716,781872,766580,15292,18
1789140254,2511716,781880,766588,15292,18
1789140263,2511716,781888,766596,15292,18
1789140273,2511716,781896,766604,15292,18
1789140283,2511716,781904,766612,15292,18
1789140293,2511716,781912,766620,15292,18
1789140303,2511716,781924,766632,15292,18
1789140313,2511716,781932,766640,15292,18
1789140323,2511716,781940,766648,15292,18
1789140333,2511716,781948,766656,15292,18
1789140343,2511716,781956,766664,15292,18
1789140353,2511716,781964,766672,15292,18
1789140363,2511716,781972,766680,15292,18
1789140373,2511716,781984,766692,15292,18
1789140383,2511716,782024,766732,15292,18
1789140393,2511716,782024,766732,15292,18
1789140403,2511716,782024,766732,15292,18
1789140413,2511716,782024,766732,15292,18
1789140423,2511716,782024,766732,15292,18
1789140433,2511716,782036,766744,15292,18
1789140443,2511716,782044,766752,15292,18
1789140453,2511716,782052,766760,15292,18
1789140463,2511716,782060,766768,15292,18
1789140473,2511716,782068,766776,15292,18
1789140483,2511716,782076,766784,15292,18
1789140493,2511716,782088,766796,15292,18
1789140503,2511716,782096,766804,15292,18
1789140513,2511716,782104,766812,15292,18
1789140523,2511716,782112,766820,15292,18
1789140533,2511716,782120,766828,15292,18
1789140543,2511716,782128,766836,15292,18
1789140553,2511716,782140,766848,15292,18
1789140563,2511716,782148,766856,15292,18
1789140573,2511716,782156,766864,15292,18
1789140583,2511716,782164,766872,15292,18
1789140593,2511716,782172,766880,15292,18
1789140603,2511716,782180,766888,15292,18
1789140613,2511716,782192,766900,15292,18
1789140623,2511716,782200,766908,15292,18
1789140633,2511716,782208,766916,15292,18
1789140643,2511716,782216,766924,15292,18
1789140653,2511716,782224,766932,15292,18
1789140663,2511716,782232,766940,15292,18
1789140673,2511716,782240,766948,15292,18
1789140683,2511716,782252,766960,15292,18
1789140693,2511716,782260,766968,15292,18
1789140703,2511716,782268,766976,15292,18
1789140713,2511716,782276,766984,15292,18
1789140723,2511716,782284,766992,15292,18
1789140733,2511716,782292,767000,15292,18
1789140743,2511716,782300,767008,15292,18
1789140753,2511716,782348,767056,15292,18
1789140763,2511716,782348,767056,15292,18
1789140773,2511716,782348,767056,15292,18
1789140783,2511716,782348,767056,15292,18
1789140793,2511716,782348,767056,15292,18
1789140803,2511716,782352,767060,15292,18
1789140813,2511716,782364,767072,15292,18
1789140823,2511716,782372,767080,15292,18
1789140833,2511716,782380,767088,15292,18
1789140843,2511716,782388,767096,15292,18
1789140853,2511716,782396,767104,15292,18
1789140863,2511716,782404,767112,15292,18
1789140873,2511716,782412,767120,15292,18
1789140883,2511716,782424,767132,15292,18
1789140893,2511716,782432,767140,15292,18
1789140903,2511716,782440,767148,15292,18
1789140913,2511716,782448,767156,15292,18
1789140923,2511716,782456,767164,15292,18
1789140933,2511716,782464,767172,15292,18
1789140943,2511716,782476,767184,15292,18
1789140953,2511716,782484,767192,15292,18
1789140963,2511716,782492,767200,15292,18
1789140973,2511716,782500,767208,15292,18
1789140983,2511716,782508,767216,15292,18
1789140993,2511716,782516,767224,15292,18
1789141003,2511716,782528,767236,15292,18
1789141013,2511716,782536,767244,15292,18
1789141023,2511716,782544,767252,15292,18
1789141033,2511716,782552,767260,15292,18
1789141043,2511716,782560,767268,15292,18
1789141053,2511716,782568,767276,15292,18
1789141063,2511716,782576,767284,15292,18
1789141073,2511716,782588,767296,15292,18
1789141083,2511716,782596,767304,15292,18
1789141093,2511716,782604,767312,15292,18
1789141103,2511716,782612,767320,15292,18
1789141113,2511716,782620,767328,15292,18
1789141123,2511716,782628,767336,15292,18
1789141133,2511716,782640,767348,15292,18
1789141143,2511716,782648,767356,15292,18
1789141154,2511716,782656,767364,15292,18
1789141164,2511716,782664,767372,15292,18
1789141174,2511716,782676,767384,15292,18
1789141184,2511716,782684,767392,15292,18
1789141194,2511716,782692,767400,15292,18
1789141204,2511716,782700,767408,15292,18
1789141214,2511716,782708,767416,15292,18
1789141224,2511716,782716,767424,15292,18
1789141234,2511716,782728,767436,15292,18
1789141244,2511716,782736,767444,15292,18
1789141254,2511716,782744,767452,15292,18
1789141264,2511716,782752,767460,15292,18
1789141274,2511716,782760,767468,15292,18
1789141284,2511716,782768,767476,15292,18
1789141294,2511716,782780,767488,15292,18
1789141304,2511716,782788,767496,15292,18
1789141314,2511716,782796,767504,15292,18
1789141324,2511716,782804,767512,15292,18
1789141334,2511716,782812,767520,15292,18
1789141344,2511716,782820,767528,15292,18
1789141354,2511716,782828,767536,15292,18
1789141364,2511716,782840,767548,15292,18
1789141374,2511716,782848,767556,15292,18
1789141384,2511716,782856,767564,15292,18
1789141395,2511716,782864,767572,15292,18
1789141404,2511716,782872,767580,15292,18
1789141414,2511716,782880,767588,15292,18
1789141424,2511716,782892,767600,15292,18
1789141434,2511716,782900,767608,15292,18
1789141444,2511716,782908,767616,15292,18
1789141454,2511716,782916,767624,15292,18
1789141464,2511716,782924,767632,15292,18
1789141474,2511716,782932,767640,15292,18
1789141484,2511716,782944,767652,15292,18
1789141494,2511716,782952,767660,15292,18
1789141504,2511716,782960,767668,15292,18
1789141514,2511716,782968,767676,15292,18
1789141524,2511716,782976,767684,15292,18
1789141534,2511716,782984,767692,15292,18
1789141544,2511716,782992,767700,15292,18
1789141554,2511716,783004,767712,15292,18
1789141564,2511716,783012,767720,15292,18
1789141574,2511716,783020,767728,15292,18
1789141584,2511716,783028,767736,15292,18
1789141594,2511716,783036,767744,15292,18
1789141604,2511716,783044,767752,15292,18
1789141614,2511716,783056,767764,15292,18
1789141624,2511716,783064,767772,15292,18
1789141634,2511716,783072,767780,15292,18
1789141644,2511716,783080,767788,15292,18
1789141654,2511716,783088,767796,15292,18
1789141664,2511716,783096,767804,15292,18
1789141674,2511716,783108,767816,15292,18
1789141684,2511716,783116,767824,15292,18
1789141694,2511716,783124,767832,15292,18
1789141704,2511716,783132,767840,15292,18
1789141715,2511716,783140,767848,15292,18
1789141725,2511716,783148,767856,15292,18
1789141735,2511716,783160,767868,15292,18
1789141745,2511716,783168,767876,15292,18
1789141755,2511716,783176,767884,15292,18
1789141765,2511716,783184,767892,15292,18
1789141775,2511716,783192,767900,15292,18
1789141785,2511716,783200,767908,15292,18
1789141795,2511716,783212,767920,15292,18
1789141805,2511716,783220,767928,15292,18
1789141815,2511716,783228,767936,15292,18
1789141825,2511716,783236,767944,15292,18
1789141835,2511716,783244,767952,15292,18
1789141845,2511716,783252,767960,15292,18
1789141855,2511716,783260,767968,15292,18
1789141865,2511716,783272,767980,15292,18
1789141875,2511716,783280,767988,15292,18
1789141885,2511716,783288,767996,15292,18
1789141895,2511716,783296,768004,15292,18
1789141905,2511716,783304,768012,15292,18
1789141915,2511716,783312,768020,15292,18
1789141925,2511716,783324,768032,15292,18
1789141935,2511716,783332,768040,15292,18
1789141945,2511716,783340,768048,15292,18
1789141955,2511716,783348,768056,15292,18
1789141965,2511716,783356,768064,15292,18
1789141975,2511716,783364,768072,15292,18
1789141985,2511716,783376,768084,15292,18
1789141995,2511716,783384,768092,15292,18
1789142005,2511716,783392,768100,15292,18
1789142015,2511716,783400,768108,15292,18
1789142025,2511716,783408,768116,15292,18
1789142035,2511716,783416,768124,15292,18
1789142045,2511716,783428,768136,15292,18
1789142055,2511716,783436,768144,15292,18
1789142065,2511716,783444,768152,15292,18
1789142075,2511716,783452,768160,15292,18
1789142085,2511716,783460,768168,15292,18
1789142096,2511716,783468,768176,15292,18
1789142105,2511716,783476,768184,15292,18
1789142115,2511716,783488,768196,15292,18
1789142125,2511716,783496,768204,15292,18
1789142135,2511716,783504,768212,15292,18
1789142145,2511716,783512,768220,15292,18
1789142155,2511716,783520,768228,15292,18
1789142165,2511716,783528,768236,15292,18
1789142175,2511716,783540,768248,15292,18
1789142185,2511716,783548,768256,15292,18
1789142195,2511716,783556,768264,15292,18
1789142205,2511716,783564,768272,15292,18
1789142215,2511716,783572,768280,15292,18
1789142225,2511716,783580,768288,15292,18
1789142235,2511716,783588,768296,15292,18
1789142245,2511716,783600,768308,15292,18
1789142255,2511716,783608,768316,15292,18
1789142265,2511716,783616,768324,15292,18
1789142275,2511716,783624,768332,15292,18
1789142285,2511716,783632,768340,15292,18
1789142295,2511716,783640,768348,15292,18
1789142305,2511716,783648,768356,15292,18
1789142315,2511716,783660,768368,15292,18
1789142325,2511716,783668,768376,15292,18
1789142336,2511716,783676,768384,15292,18
1789142345,2511716,783684,768392,15292,18
1789142355,2511716,783692,768400,15292,18
1789142365,2511716,783700,768408,15292,18
1789142375,2511716,783712,768420,15292,18
1789142386,2511716,783720,768428,15292,18
1789142396,2511716,783728,768436,15292,18
1789142406,2511716,783736,768444,15292,18
1789142416,2511716,783744,768452,15292,18
1789142426,2511716,783756,768464,15292,18
1789142436,2511716,783764,768472,15292,18
1789142446,2511716,783772,768480,15292,18
1789142456,2511716,783780,768488,15292,18
1789142466,2511716,783788,768496,15292,18
1789142476,2511716,783796,768504,15292,18
1789142486,2511716,783804,768512,15292,18
1789142496,2511716,783812,768520,15292,18
1789142506,2511716,783824,768532,15292,18
1789142516,2511716,783832,768540,15292,18
1789142526,2511716,783840,768548,15292,18
1789142536,2511716,783848,768556,15292,18
1789142546,2511716,783856,768564,15292,18
1789142556,2511716,783868,768576,15292,18
1789142566,2511716,783876,768584,15292,18
1789142576,2511716,783884,768592,15292,18
1789142586,2511716,783892,768600,15292,18
1789142596,2511716,783900,768608,15292,18
1789142606,2511716,783908,768616,15292,18
1789142616,2511716,783920,768628,15292,18
1789142626,2511716,783928,768636,15292,18
1789142636,2511716,783936,768644,15292,18
1789142646,2511716,783944,768652,15292,18
1789142656,2511716,783952,768660,15292,18
1789142666,2511716,783960,768668,15292,18
1789142676,2511716,783968,768676,15292,18
1789142686,2511716,783980,768688,15292,18
1789142696,2511716,783988,768696,15292,18
1789142706,2511716,783996,768704,15292,18
1789142716,2511716,784004,768712,15292,18
1789142726,2511716,784012,768720,15292,18
1789142736,2511716,784020,768728,15292,18
1789142746,2511716,784028,768736,15292,18
1789142756,2511716,784040,768748,15292,18
1789142767,2511716,784048,768756,15292,18
1789142777,2511716,784056,768764,15292,18
1789142787,2511716,784064,768772,15292,18
1789142797,2511716,784072,768780,15292,18
1789142807,2511716,784084,768792,15292,18
1789142817,2511716,784092,768800,15292,18
1789142827,2511716,784100,768808,15292,18
1789142837,2511716,784108,768816,15292,18
1789142847,2511716,784116,768824,15292,18
1789142857,2511716,784124,768832,15292,18
1789142867,2511716,784132,768840,15292,18
1789142877,2511716,784144,768852,15292,18
1789142887,2511716,784152,768860,15292,18
1789142897,2511716,784160,768868,15292,18
1789142907,2511716,784168,768876,15292,18
1789142917,2511716,784176,768884,15292,18
1789142927,2511716,784188,768896,15292,18
1789142937,2511716,784196,768904,15292,18
1789142947,2511716,784204,768912,15292,18
1789142957,2511716,784212,768920,15292,18
1789142967,2511716,784220,768928,15292,18
1789142977,2511716,784228,768936,15292,18
1789142988,2511716,784236,768944,15292,18
1789142997,2511716,784244,768952,15292,18
1789143007,2511716,784256,768964,15292,18
1789143017,2511716,784264,768972,15292,18
1789143027,2511716,784272,768980,15292,18
1789143037,2511716,784280,768988,15292,18
1789143047,2511716,784288,768996,15292,18
1789143057,2511716,784296,769004,15292,18
1789143067,2511716,784308,769016,15292,18
1789143077,2511716,784316,769024,15292,18
1789143087,2511716,784324,769032,15292,18
1789143097,2511716,784332,769040,15292,18
1789143107,2511716,784340,769048,15292,18
1789143117,2511716,784348,769056,15292,18
1789143127,2511716,784360,769068,15292,18
1789143137,2511716,784368,769076,15292,18
1789143147,2511716,784376,769084,15292,18
1789143157,2511716,784384,769092,15292,18
1789143167,2511716,784392,769100,15292,18
1789143177,2511716,784400,769108,15292,18
1789143187,2511716,784408,769116,15292,18
1789143197,2511716,784420,769128,15292,18
1789143207,2511716,784428,769136,15292,18
1789143217,2511716,784436,769144,15292,18
1789143228,2511716,784444,769152,15292,18
1789143237,2511716,784452,769160,15292,18
1789143247,2511716,784460,769168,15292,18
1789143257,2511716,784472,769180,15292,18
1789143267,2511716,784480,769188,15292,18
1789143277,2511716,784536,769244,15292,18
1789143287,2511716,784544,769252,15292,18
1789143297,2511716,784552,769260,15292,18
1789143307,2511716,784560,769268,15292,18
1789143317,2511716,784572,769280,15292,18
1789143327,2511716,784580,769288,15292,18
1789143337,2511716,784588,769296,15292,18
1789143347,2511716,784596,769304,15292,18
1789143357,2511716,784604,769312,15292,18
1789143367,2511716,784612,769320,15292,18
1789143377,2511716,784620,769328,15292,18
1789143387,2511716,784628,769336,15292,18
1789143397,2511716,784640,769348,15292,18
1789143407,2511716,784648,769356,15292,18
1789143417,2511716,784656,769364,15292,18
1789143427,2511716,784664,769372,15292,18
1789143437,2511716,784672,769380,15292,18
1789143447,2511716,784680,769388,15292,18
1789143457,2511716,784692,769400,15292,18
1789143467,2511716,784700,769408,15292,18
1789143477,2511716,784708,769416,15292,18
1789143487,2511716,784716,769424,15292,18
1789143497,2511716,784724,769432,15292,18
1789143507,2511716,784732,769440,15292,18
1789143517,2511716,784744,769452,15292,18
1789143527,2511716,784752,769460,15292,18
1789143537,2511716,784760,769468,15292,18
1789143547,2511716,784768,769476,15292,18
1789143557,2511716,784776,769484,15292,18
1789143567,2511716,784784,769492,15292,18
1789143577,2511716,784792,769500,15292,18
1789143587,2511716,784804,769512,15292,18
1789143597,2511716,784812,769520,15292,18
1789143607,2511716,784820,769528,15292,18
1789143617,2511716,784828,769536,15292,18
1789143627,2511716,784836,769544,15292,18
1789143637,2511716,784844,769552,15292,18
1789143647,2511716,784856,769564,15292,18
1789143657,2511716,784864,769572,15292,18
1789143667,2511716,784872,769580,15292,18
1789143677,2511716,784880,769588,15292,18
1789143687,2511716,784888,769596,15292,18
1789143697,2511716,784896,769604,15292,18
1789143707,2511716,784908,769616,15292,18
1789143717,2511716,784916,769624,15292,18
1789143727,2511716,784924,769632,15292,18
1789143737,2511716,784932,769640,15292,18
1789143747,2511716,784940,769648,15292,18
1789143757,2511716,784948,769656,15292,18
1789143767,2511716,784956,769664,15292,18
1789143777,2511716,784964,769672,15292,18
1789143787,2511716,784976,769684,15292,18
1789143797,2511716,784984,769692,15292,18
1789143807,2511716,784992,769700,15292,18
1789143817,2511716,785000,769708,15292,18
1789143827,2511716,785008,769716,15292,18
1789143837,2511716,785016,769724,15292,18
1789143847,2511716,785028,769736,15292,18
1789143858,2511716,785036,769744,15292,18
1789143868,2511716,785044,769752,15292,18
1789143878,2511716,785052,769760,15292,18
1789143888,2511716,785064,769772,15292,18
1789143898,2511716,785072,769780,15292,18
1789143908,2511716,785080,769788,15292,18
1789143918,2511716,785088,769796,15292,18
1789143928,2511716,785096,769804,15292,18
1789143938,2511716,785104,769812,15292,18
1789143948,2511716,785112,769820,15292,18
1789143958,2511716,785120,769828,15292,18
1789143968,2511716,785132,769840,15292,18
1789143978,2511716,785140,769848,15292,18
1789143988,2511716,785148,769856,15292,18
1789143998,2511716,785156,769864,15292,18
1789144008,2511716,785164,769872,15292,18
1789144018,2511716,785176,769884,15292,18
1789144028,2511716,785184,769892,15292,18
1789144038,2511716,785192,769900,15292,18
1789144048,2511716,785200,769908,15292,18
1789144058,2511716,785208,769916,15292,18
1789144068,2511716,785216,769924,15292,18
1789144079,2511716,785224,769932,15292,18
1789144089,2511716,785236,769944,15292,18
1789144099,2511716,785244,769952,15292,18
1789144109,2511716,785252,769960,15292,18
1789144119,2511716,785260,769968,15292,18
1789144129,2511716,785268,769976,15292,18
1789144139,2511716,785280,769988,15292,18
1789144149,2511716,785288,769996,15292,18
1789144159,2511716,785296,770004,15292,18
1789144169,2511716,785304,770012,15292,18
1789144179,2511716,785312,770020,15292,18
1789144189,2511716,785320,770028,15292,18
1789144199,2511716,785328,770036,15292,18
1789144209,2511716,785340,770048,15292,18
1789144219,2511716,785348,770056,15292,18
1789144230,2511716,785356,770064,15292,18
1789144240,2511716,785364,770072,15292,18
1789144250,2511716,785372,770080,15292,18
1789144260,2511716,785384,770092,15292,18
1789144270,2511716,785392,770100,15292,18
1789144280,2511716,785400,770108,15292,18
1789144290,2511716,785408,770116,15292,18
1789144300,2511716,785416,770124,15292,18
1789144310,2511716,785428,770136,15292,18
1789144320,2511716,785436,770144,15292,18
1789144330,2511716,785444,770152,15292,18
1789144340,2511716,785452,770160,15292,18
1789144350,2511716,785460,770168,15292,18
1789144360,2511716,785468,770176,15292,18
1789144370,2511716,785476,770184,15292,18
1789144380,2511716,785484,770192,15292,18
1789144390,2511716,785496,770204,15292,18
1789144400,2511716,785504,770212,15292,18
1789144410,2511716,785512,770220,15292,18
1789144420,2511716,785520,770228,15292,18
1789144430,2511716,785528,770236,15292,18
1789144440,2511716,785536,770244,15292,18
1789144450,2511716,785548,770256,15292,18
1789144460,2511716,785556,770264,15292,18
1789144470,2511716,785564,770272,15292,18
1789144480,2511716,785572,770280,15292,18
1789144490,2511716,785580,770288,15292,18
1789144500,2511716,785588,770296,15292,18
1789144510,2511716,785596,770304,15292,18
1789144520,2511716,785608,770316,15292,18
1789144530,2511716,785616,770324,15292,18
1789144540,2511716,785624,770332,15292,18
1789144550,2511716,785632,770340,15292,18
1789144560,2511716,785640,770348,15292,18
1789144570,2511716,785648,770356,15292,18
1789144580,2511716,785660,770368,15292,18
1789144590,2511716,785668,770376,15292,18
1789144600,2511716,785676,770384,15292,18
1789144610,2511716,785684,770392,15292,18
1789144620,2511716,785692,770400,15292,18
1789144631,2511716,785704,770412,15292,18
1789144641,2511716,785712,770420,15292,18
1789144651,2511716,785720,770428,15292,18
1789144661,2511716,785728,770436,15292,18
1789144671,2511716,785736,770444,15292,18
1789144681,2511716,785744,770452,15292,18
1789144691,2511716,785756,770464,15292,18
1789144702,2511716,785764,770472,15292,18
1789144711,2511716,785772,770480,15292,18
1789144722,2511716,785780,770488,15292,18
1789144731,2511716,785788,770496,15292,18
1789144741,2511716,785796,770504,15292,18
1789144751,2511716,785804,770512,15292,18
1789144761,2511716,785812,770520,15292,18
1789144771,2511716,785824,770532,15292,18
1789144781,2511716,785832,770540,15292,18
1789144791,2511716,785840,770548,15292,18
1789144801,2511716,785848,770556,15292,18
1789144811,2511716,785856,770564,15292,18
1789144821,2511716,785864,770572,15292,18
1789144831,2511716,785876,770584,15292,18
1789144841,2511716,785884,770592,15292,18
1789144851,2511716,785892,770600,15292,18
1789144861,2511716,785900,770608,15292,18
1789144871,2511716,785908,770616,15292,18
1789144881,2511716,785916,770624,15292,18
1789144891,2511716,785928,770636,15292,18
1789144901,2511716,785936,770644,15292,18
1789144911,2511716,785944,770652,15292,18
1789144921,2511716,785952,770660,15292,18
1789144931,2511716,785960,770668,15292,18
1789144941,2511716,785968,770676,15292,18
1789144951,2511716,785976,770684,15292,18
1789144961,2511716,785988,770696,15292,18
1789144972,2511716,785996,770704,15292,18
1789144982,2511716,786004,770712,15292,18
1789144992,2511716,786012,770720,15292,18
1789145003,2511716,786024,770732,15292,18
1789145013,2511716,786032,770740,15292,18
1789145023,2511716,786040,770748,15292,18
1789145033,2511716,786048,770756,15292,18
1789145043,2511716,786056,770764,15292,18
1789145054,2511716,786068,770776,15292,18
1789145064,2511716,786076,770784,15292,18
1789145074,2511716,786084,770792,15292,18
1789145085,2511716,786092,770800,15292,18
1789145095,2511716,786104,770812,15292,18
1789145105,2511716,786112,770820,15292,18
1789145116,2511716,786120,770828,15292,18
1789145126,2511716,786128,770836,15292,18
1789145136,2511716,786136,770844,15292,18
1789145146,2511716,786148,770856,15292,18
1789145156,2511716,786156,770864,15292,18
1789145166,2511716,786164,770872,15292,18
1789145176,2511716,786172,770880,15292,18
