ts,pid,VmSize_kb,VmRSS_kb,VmData_kb,VmPeak_kb,VmSwap_kb,RssAnon_kb,RssFile_kb,RssShmem_kb,Threads,Rss_kb,Pss_kb,Pss_Anon_kb,Pss_File_kb,Pss_Shmem_kb,Private_Clean_kb,Private_Dirty_kb,Shared_Clean_kb,Shared_Dirty_kb,Anonymous_kb,AnonHugePages_kb,Swap_kb,SwapPss_kb,statm_size_pg,statm_resident_pg,statm_shared_pg,statm_text_pg,statm_lib_pg,statm_data_pg,statm_dt_pg
1789138629,2511716,1469144,780480,895388,1469156,0,765188,15292,0,18,780480,771854,765188,6666,0,3884,765188,11408,0,765188,0,0,0,367286,195120,3823,741,0,223880,0
1789138659,2511716,1469144,780508,895416,1469156,0,765216,15292,0,18,780508,771883,765216,6667,0,3884,765216,11408,0,765216,0,0,0,367286,195127,3823,741,0,223887,0
1789138689,2511716,1469144,780532,895440,1469156,0,765240,15292,0,18,780532,771907,765240,6667,0,3884,765240,11408,0,765240,0,0,0,367286,195133,3823,741,0,223893,0
1789138719,2511716,1469144,780560,895468,1469156,0,765268,15292,0,18,780560,771935,765268,6667,0,3884,765268,11408,0,765268,0,0,0,367286,195140,3823,741,0,223900,0
1789138749,2511716,1469144,780584,895492,1469156,0,765292,15292,0,18,780584,771959,765292,6667,0,3884,765292,11408,0,765292,0,0,0,367286,195146,3823,741,0,223906,0
1789138780,2511716,1469144,780612,895520,1469156,0,765320,15292,0,18,780612,771987,765320,6667,0,3884,765320,11408,0,765320,0,0,0,367286,195153,3823,741,0,223913,0
1789138810,2511716,1469144,780636,895544,1469156,0,765344,15292,0,18,780636,772011,765344,6667,0,3884,765344,11408,0,765344,0,0,0,367286,195159,3823,741,0,223919,0
1789138840,2511716,1469144,780664,895572,1469156,0,765372,15292,0,18,780664,772038,765372,6666,0,3884,765372,11408,0,765372,0,0,0,367286,195166,3823,741,0,223926,0
1789138870,2511716,1469144,780688,895596,1469156,0,765396,15292,0,18,780688,772062,765396,6666,0,3884,765396,11408,0,765396,0,0,0,367286,195172,3823,741,0,223932,0
1789138900,2511716,1469144,780716,895624,1469156,0,765424,15292,0,18,780716,772090,765424,6666,0,3884,765424,11408,0,765424,0,0,0,367286,195179,3823,741,0,223939,0
1789138930,2511716,1469144,780740,895648,1469156,0,765448,15292,0,18,780740,772114,765448,6666,0,3884,765448,11408,0,765448,0,0,0,367286,195185,3823,741,0,223945,0
1789138960,2511716,1469144,780768,895676,1469156,0,765476,15292,0,18,780768,772142,765476,6666,0,3884,765476,11408,0,765476,0,0,0,367286,195192,3823,741,0,223952,0
1789138990,2511716,1469144,780792,895700,1469156,0,765500,15292,0,18,780792,772168,765500,6668,0,3884,765500,11408,0,765500,0,0,0,367286,195198,3823,741,0,223958,0
1789139021,2511716,1469144,780816,895724,1469156,0,765524,15292,0,18,780816,772191,765524,6667,0,3884,765524,11408,0,765524,0,0,0,367286,195204,3823,741,0,223964,0
1789139051,2511716,1469144,780844,895752,1469156,0,765552,15292,0,18,780844,772220,765552,6668,0,3884,765552,11408,0,765552,0,0,0,367286,195211,3823,741,0,223971,0
1789139081,2511716,1469144,780868,895776,1469156,0,765576,15292,0,18,780868,772243,765576,6667,0,3884,765576,11408,0,765576,0,0,0,367286,195217,3823,741,0,223977,0
1789139111,2511716,1469144,780896,895804,1469156,0,765604,15292,0,18,780896,772272,765604,6668,0,3884,765604,11408,0,765604,0,0,0,367286,195224,3823,741,0,223984,0
1789139141,2511716,1469144,780920,895828,1469156,0,765628,15292,0,18,780920,772296,765628,6668,0,3884,765628,11408,0,765628,0,0,0,367286,195230,3823,741,0,223990,0
1789139171,2511716,1469144,780948,895856,1469156,0,765656,15292,0,18,780948,772323,765656,6667,0,3884,765656,11408,0,765656,0,0,0,367286,195237,3823,741,0,223997,0
1789139201,2511716,1469144,780972,895880,1469156,0,765680,15292,0,18,780972,772347,765680,6667,0,3884,765680,11408,0,765680,0,0,0,367286,195243,3823,741,0,224003,0
1789139231,2511716,1469144,781000,895908,1469156,0,765708,15292,0,18,781000,772375,765708,6667,0,3884,765708,11408,0,765708,0,0,0,367286,195250,3823,741,0,224010,0
1789139262,2511716,1469144,781024,895932,1469156,0,765732,15292,0,18,781024,772399,765732,6667,0,3884,765732,11408,0,765732,0,0,0,367286,195256,3823,741,0,224016,0
1789139292,2511716,1469144,781052,895960,1469156,0,765760,15292,0,18,781052,772427,765760,6667,0,3884,765760,11408,0,765760,0,0,0,367286,195263,3823,741,0,224023,0
1789139322,2511716,1469144,781076,895984,1469156,0,765784,15292,0,18,781076,772451,765784,6667,0,3884,765784,11408,0,765784,0,0,0,367286,195269,3823,741,0,224029,0
1789139352,2511716,1469144,781104,896012,1469156,0,765812,15292,0,18,781104,772477,765812,6665,0,3884,765812,11408,0,765812,0,0,0,367286,195276,3823,741,0,224036,0
1789139382,2511716,1469144,781128,896036,1469156,0,765836,15292,0,18,781128,772501,765836,6665,0,3884,765836,11408,0,765836,0,0,0,367286,195282,3823,741,0,224042,0
1789139412,2511716,1469144,781156,896064,1469156,0,765864,15292,0,18,781156,772530,765864,6666,0,3884,765864,11408,0,765864,0,0,0,367286,195289,3823,741,0,224049,0
1789139442,2511716,1469144,781180,896088,1469156,0,765888,15292,0,18,781180,772554,765888,6666,0,3884,765888,11408,0,765888,0,0,0,367286,195295,3823,741,0,224055,0
1789139472,2511716,1469144,781208,896116,1469156,0,765916,15292,0,18,781208,772581,765916,6665,0,3884,765916,11408,0,765916,0,0,0,367286,195302,3823,741,0,224062,0
1789139502,2511716,1469144,781232,896140,1469156,0,765940,15292,0,18,781232,772607,765940,6667,0,3884,765940,11408,0,765940,0,0,0,367286,195308,3823,741,0,224068,0
1789139532,2511716,1469144,781256,896164,1469156,0,765964,15292,0,18,781256,772631,765964,6667,0,3884,765964,11408,0,765964,0,0,0,367286,195314,3823,741,0,224074,0
1789139562,2511716,1469144,781284,896192,1469156,0,765992,15292,0,18,781284,772659,765992,6667,0,3884,765992,11408,0,765992,0,0,0,367286,195321,3823,741,0,224081,0
1789139592,2511716,1469144,781312,896220,1469156,0,766020,15292,0,18,781312,772687,766020,6667,0,3884,766020,11408,0,766020,0,0,0,367286,195328,3823,741,0,224088,0
1789139622,2511716,1469144,781336,896244,1469156,0,766044,15292,0,18,781336,772711,766044,6667,0,3884,766044,11408,0,766044,0,0,0,367286,195334,3823,741,0,224094,0
1789139652,2511716,1469144,781364,896272,1469156,0,766072,15292,0,18,781364,772739,766072,6667,0,3884,766072,11408,0,766072,0,0,0,367286,195341,3823,741,0,224101,0
1789139682,2511716,1469144,781388,896296,1469156,0,766096,15292,0,18,781388,772762,766096,6666,0,3884,766096,11408,0,766096,0,0,0,367286,195347,3823,741,0,224107,0
1789139712,2511716,1469144,781412,896320,1469156,0,766120,15292,0,18,781412,772787,766120,6667,0,3884,766120,11408,0,766120,0,0,0,367286,195353,3823,741,0,224113,0
1789139742,2511716,1469144,781440,896348,1469156,0,766148,15292,0,18,781440,772815,766148,6667,0,3884,766148,11408,0,766148,0,0,0,367286,195360,3823,741,0,224120,0
1789139772,2511716,1469144,781464,896372,1469156,0,766172,15292,0,18,781464,772838,766172,6666,0,3884,766172,11408,0,766172,0,0,0,367286,195366,3823,741,0,224126,0
1789139802,2511716,1469144,781492,896400,1469156,0,766200,15292,0,18,781492,772866,766200,6666,0,3884,766200,11408,0,766200,0,0,0,367286,195373,3823,741,0,224133,0
1789139832,2511716,1469144,781516,896424,1469156,0,766224,15292,0,18,781516,772890,766224,6666,0,3884,766224,11408,0,766224,0,0,0,367286,195379,3823,741,0,224139,0
1789139862,2511716,1469144,781544,896452,1469156,0,766252,15292,0,18,781544,772918,766252,6666,0,3884,766252,11408,0,766252,0,0,0,367286,195386,3823,741,0,224146,0
1789139892,2511716,1469144,781568,896476,1469156,0,766276,15292,0,18,781568,772942,766276,6666,0,3884,766276,11408,0,766276,0,0,0,367286,195392,3823,741,0,224152,0
1789139922,2511716,1469144,781596,896504,1469156,0,766304,15292,0,18,781596,772971,766304,6667,0,3884,766304,11408,0,766304,0,0,0,367286,195399,3823,741,0,224159,0
1789139952,2511716,1469144,781620,896528,1469156,0,766328,15292,0,18,781620,772995,766328,6667,0,3884,766328,11408,0,766328,0,0,0,367286,195405,3823,741,0,224165,0
1789139982,2511716,1469144,781648,896556,1469156,0,766356,15292,0,18,781648,773022,766356,6666,0,3884,766356,11408,0,766356,0,0,0,367286,195412,3823,741,0,224172,0
1789140013,2511716,1469144,781672,896580,1469156,0,766380,15292,0,18,781672,773047,766380,6667,0,3884,766380,11408,0,766380,0,0,0,367286,195418,3823,741,0,224178,0
1789140043,2511716,1469144,781700,896608,1469156,0,766408,15292,0,18,781700,773075,766408,6667,0,3884,766408,11408,0,766408,0,0,0,367286,195425,3823,741,0,224185,0
1789140073,2511716,1469144,781724,896632,1469156,0,766432,15292,0,18,781724,773099,766432,6667,0,3884,766432,11408,0,766432,0,0,0,367286,195431,3823,741,0,224191,0
1789140103,2511716,1469144,781752,896660,1469156,0,766460,15292,0,18,781752,773126,766460,6666,0,3884,766460,11408,0,766460,0,0,0,367286,195438,3823,741,0,224198,0
1789140133,2511716,1469144,781776,896684,1469156,0,766484,15292,0,18,781776,773151,766484,6667,0,3884,766484,11408,0,766484,0,0,0,367286,195444,3823,741,0,224204,0
1789140163,2511716,1469144,781804,896712,1469156,0,766512,15292,0,18,781804,773179,766512,6667,0,3884,766512,11408,0,766512,0,0,0,367286,195451,3823,741,0,224211,0
1789140193,2511716,1469144,781828,896736,1469156,0,766536,15292,0,18,781828,773202,766536,6666,0,3884,766536,11408,0,766536,0,0,0,367286,195457,3823,741,0,224217,0
1789140223,2511716,1469144,781852,896760,1469156,0,766560,15292,0,18,781852,773227,766560,6667,0,3884,766560,11408,0,766560,0,0,0,367286,195463,3823,741,0,224223,0
1789140253,2511716,1469144,781880,896788,1469156,0,766588,15292,0,18,781880,773255,766588,6667,0,3884,766588,11408,0,766588,0,0,0,367286,195470,3823,741,0,224230,0
1789140283,2511716,1469144,781904,896812,1469156,0,766612,15292,0,18,781904,773277,766612,6665,0,3884,766612,11408,0,766612,0,0,0,367286,195476,3823,741,0,224236,0
1789140313,2511716,1469144,781932,896840,1469156,0,766640,15292,0,18,781932,773306,766640,6666,0,3884,766640,11408,0,766640,0,0,0,367286,195483,3823,741,0,224243,0
1789140343,2511716,1469144,781956,896864,1469156,0,766664,15292,0,18,781956,773330,766664,6666,0,3884,766664,11408,0,766664,0,0,0,367286,195489,3823,741,0,224249,0
1789140373,2511716,1469144,781984,896892,1469156,0,766692,15292,0,18,781984,773358,766692,6666,0,3884,766692,11408,0,766692,0,0,0,367286,195496,3823,741,0,224256,0
1789140403,2511716,1469144,782024,896932,1469156,0,766732,15292,0,18,782024,773399,766732,6667,0,3884,766732,11408,0,766732,0,0,0,367286,195506,3823,741,0,224266,0
1789140433,2511716,1469144,782036,896944,1469156,0,766744,15292,0,18,782036,773411,766744,6667,0,3884,766744,11408,0,766744,0,0,0,367286,195509,3823,741,0,224269,0
1789140463,2511716,1469144,782060,896968,1469156,0,766768,15292,0,18,782060,773435,766768,6667,0,3884,766768,11408,0,766768,0,0,0,367286,195515,3823,741,0,224275,0
1789140493,2511716,1469144,782088,896996,1469156,0,766796,15292,0,18,782088,773463,766796,6667,0,3884,766796,11408,0,766796,0,0,0,367286,195522,3823,741,0,224282,0
1789140523,2511716,1469144,782112,897020,1469156,0,766820,15292,0,18,782112,773487,766820,6667,0,3884,766820,11408,0,766820,0,0,0,367286,195528,3823,741,0,224288,0
1789140553,2511716,1469144,782136,897044,1469156,0,766844,15292,0,18,782136,773511,766844,6667,0,3884,766844,11408,0,766844,0,0,0,367286,195534,3823,741,0,224294,0
1789140583,2511716,1469144,782164,897072,1469156,0,766872,15292,0,18,782164,773539,766872,6667,0,3884,766872,11408,0,766872,0,0,0,367286,195541,3823,741,0,224301,0
1789140613,2511716,1469144,782192,897100,1469156,0,766900,15292,0,18,782192,773567,766900,6667,0,3884,766900,11408,0,766900,0,0,0,367286,195548,3823,741,0,224308,0
1789140643,2511716,1469144,782216,897124,1469156,0,766924,15292,0,18,782216,773591,766924,6667,0,3884,766924,11408,0,766924,0,0,0,367286,195554,3823,741,0,224314,0
1789140673,2511716,1469144,782240,897148,1469156,0,766948,15292,0,18,782240,773614,766948,6666,0,3884,766948,11408,0,766948,0,0,0,367286,195560,3823,741,0,224320,0
1789140703,2511716,1469144,782268,897176,1469156,0,766976,15292,0,18,782268,773642,766976,6666,0,3884,766976,11408,0,766976,0,0,0,367286,195567,3823,741,0,224327,0
1789140733,2511716,1469144,782292,897200,1469156,0,767000,15292,0,18,782292,773666,767000,6666,0,3884,767000,11408,0,767000,0,0,0,367286,195573,3823,741,0,224333,0
1789140763,2511716,1469144,782348,897256,1469156,0,767056,15292,0,18,782348,773722,767056,6666,0,3884,767056,11408,0,767056,0,0,0,367286,195587,3823,741,0,224347,0
1789140793,2511716,1469144,782348,897256,1469156,0,767056,15292,0,18,782348,773723,767056,6667,0,3884,767056,11408,0,767056,0,0,0,367286,195587,3823,741,0,224347,0
1789140823,2511716,1469144,782372,897280,1469156,0,767080,15292,0,18,782372,773747,767080,6667,0,3884,767080,11408,0,767080,0,0,0,367286,195593,3823,741,0,224353,0
1789140853,2511716,1469144,782396,897304,1469156,0,767104,15292,0,18,782396,773771,767104,6667,0,3884,767104,11408,0,767104,0,0,0,367286,195599,3823,741,0,224359,0
1789140883,2511716,1469144,782424,897332,1469156,0,767132,15292,0,18,782424,773798,767132,6666,0,3884,767132,11408,0,767132,0,0,0,367286,195606,3823,741,0,224366,0
1789140913,2511716,1469144,782448,897356,1469156,0,767156,15292,0,18,782448,773824,767156,6668,0,3884,767156,11408,0,767156,0,0,0,367286,195612,3823,741,0,224372,0
1789140943,2511716,1469144,782476,897384,1469156,0,767184,15292,0,18,782476,773851,767184,6667,0,3884,767184,11408,0,767184,0,0,0,367286,195619,3823,741,0,224379,0
1789140973,2511716,1469144,782500,897408,1469156,0,767208,15292,0,18,782500,773875,767208,6667,0,3884,767208,11408,0,767208,0,0,0,367286,195625,3823,741,0,224385,0
1789141003,2511716,1469144,782528,897436,1469156,0,767236,15292,0,18,782528,773903,767236,6667,0,3884,767236,11408,0,767236,0,0,0,367286,195632,3823,741,0,224392,0
1789141033,2511716,1469144,782552,897460,1469156,0,767260,15292,0,18,782552,773927,767260,6667,0,3884,767260,11408,0,767260,0,0,0,367286,195638,3823,741,0,224398,0
1789141063,2511716,1469144,782576,897484,1469156,0,767284,15292,0,18,782576,773951,767284,6667,0,3884,767284,11408,0,767284,0,0,0,367286,195644,3823,741,0,224404,0
1789141093,2511716,1469144,782604,897512,1469156,0,767312,15292,0,18,782604,773979,767312,6667,0,3884,767312,11408,0,767312,0,0,0,367286,195651,3823,741,0,224411,0
1789141123,2511716,1469144,782628,897536,1469156,0,767336,15292,0,18,782628,774002,767336,6666,0,3884,767336,11408,0,767336,0,0,0,367286,195657,3823,741,0,224417,0
1789141154,2511716,1469144,782656,897564,1469156,0,767364,15292,0,18,782656,774030,767364,6666,0,3884,767364,11408,0,767364,0,0,0,367286,195664,3823,741,0,224424,0
1789141184,2511716,1469144,782684,897592,1469156,0,767392,15292,0,18,782684,774058,767392,6666,0,3884,767392,11408,0,767392,0,0,0,367286,195671,3823,741,0,224431,0
1789141214,2511716,1469144,782708,897616,1469156,0,767416,15292,0,18,782708,774082,767416,6666,0,3884,767416,11408,0,767416,0,0,0,367286,195677,3823,741,0,224437,0
1789141244,2511716,1469144,782736,897644,1469156,0,767444,15292,0,18,782736,774111,767444,6667,0,3884,767444,11408,0,767444,0,0,0,367286,195684,3823,741,0,224444,0
1789141274,2511716,1469144,782760,897668,1469156,0,767468,15292,0,18,782760,774134,767468,6666,0,3884,767468,11408,0,767468,0,0,0,367286,195690,3823,741,0,224450,0
1789141304,2511716,1469144,782788,897696,1469156,0,767496,15292,0,18,782788,774163,767496,6667,0,3884,767496,11408,0,767496,0,0,0,367286,195697,3823,741,0,224457,0
1789141334,2511716,1469144,782812,897720,1469156,0,767520,15292,0,18,782812,774187,767520,6667,0,3884,767520,11408,0,767520,0,0,0,367286,195703,3823,741,0,224463,0
1789141364,2511716,1469144,782840,897748,1469156,0,767548,15292,0,18,782840,774215,767548,6667,0,3884,767548,11408,0,767548,0,0,0,367286,195710,3823,741,0,224470,0
1789141394,2511716,1469144,782864,897772,1469156,0,767572,15292,0,18,782864,774238,767572,6666,0,3884,767572,11408,0,767572,0,0,0,367286,195716,3823,741,0,224476,0
1789141424,2511716,1469144,782892,897800,1469156,0,767600,15292,0,18,782892,774267,767600,6667,0,3884,767600,11408,0,767600,0,0,0,367286,195723,3823,741,0,224483,0
1789141454,2511716,1469144,782916,897824,1469156,0,767624,15292,0,18,782916,774291,767624,6667,0,3884,767624,11408,0,767624,0,0,0,367286,195729,3823,741,0,224489,0
1789141484,2511716,1469144,782944,897852,1469156,0,767652,15292,0,18,782944,774319,767652,6667,0,3884,767652,11408,0,767652,0,0,0,367286,195736,3823,741,0,224496,0
1789141514,2511716,1469144,782968,897876,1469156,0,767676,15292,0,18,782968,774343,767676,6667,0,3884,767676,11408,0,767676,0,0,0,367286,195742,3823,741,0,224502,0
1789141544,2511716,1469144,782992,897900,1469156,0,767700,15292,0,18,782992,774367,767700,6667,0,3884,767700,11408,0,767700,0,0,0,367286,195748,3823,741,0,224508,0
1789141574,2511716,1469144,783020,897928,1469156,0,767728,15292,0,18,783020,774395,767728,6667,0,3884,767728,11408,0,767728,0,0,0,367286,195755,3823,741,0,224515,0
1789141604,2511716,1469144,783044,897952,1469156,0,767752,15292,0,18,783044,774418,767752,6666,0,3884,767752,11408,0,767752,0,0,0,367286,195761,3823,741,0,224521,0
1789141634,2511716,1469144,783072,897980,1469156,0,767780,15292,0,18,783072,774446,767780,6666,0,3884,767780,11408,0,767780,0,0,0,367286,195768,3823,741,0,224528,0
1789141664,2511716,1469144,783096,898004,1469156,0,767804,15292,0,18,783096,774470,767804,6666,0,3884,767804,11408,0,767804,0,0,0,367286,195774,3823,741,0,224534,0
1789141694,2511716,1469144,783124,898032,1469156,0,767832,15292,0,18,783124,774498,767832,6666,0,3884,767832,11408,0,767832,0,0,0,367286,195781,3823,741,0,224541,0
1789141724,2511716,1469144,783148,898056,1469156,0,767856,15292,0,18,783148,774523,767856,6667,0,3884,767856,11408,0,767856,0,0,0,367286,195787,3823,741,0,224547,0
1789141754,2511716,1469144,783176,898084,1469156,0,767884,15292,0,18,783176,774551,767884,6667,0,3884,767884,11408,0,767884,0,0,0,367286,195794,3823,741,0,224554,0
1789141784,2511716,1469144,783200,898108,1469156,0,767908,15292,0,18,783200,774575,767908,6667,0,3884,767908,11408,0,767908,0,0,0,367286,195800,3823,741,0,224560,0
1789141814,2511716,1469144,783228,898136,1469156,0,767936,15292,0,18,783228,774603,767936,6667,0,3884,767936,11408,0,767936,0,0,0,367286,195807,3823,741,0,224567,0
1789141844,2511716,1469144,783252,898160,1469156,0,767960,15292,0,18,783252,774627,767960,6667,0,3884,767960,11408,0,767960,0,0,0,367286,195813,3823,741,0,224573,0
1789141874,2511716,1469144,783280,898188,1469156,0,767988,15292,0,18,783280,774655,767988,6667,0,3884,767988,11408,0,767988,0,0,0,367286,195820,3823,741,0,224580,0
1789141904,2511716,1469144,783304,898212,1469156,0,768012,15292,0,18,783304,774679,768012,6667,0,3884,768012,11408,0,768012,0,0,0,367286,195826,3823,741,0,224586,0
1789141934,2511716,1469144,783332,898240,1469156,0,768040,15292,0,18,783332,774707,768040,6667,0,3884,768040,11408,0,768040,0,0,0,367286,195833,3823,741,0,224593,0
1789141964,2511716,1469144,783356,898264,1469156,0,768064,15292,0,18,783356,774732,768064,6668,0,3884,768064,11408,0,768064,0,0,0,367286,195839,3823,741,0,224599,0
1789141994,2511716,1469144,783384,898292,1469156,0,768092,15292,0,18,783384,774758,768092,6666,0,3884,768092,11408,0,768092,0,0,0,367286,195846,3823,741,0,224606,0
1789142024,2511716,1469144,783408,898316,1469156,0,768116,15292,0,18,783408,774782,768116,6666,0,3884,768116,11408,0,768116,0,0,0,367286,195852,3823,741,0,224612,0
1789142054,2511716,1469144,783432,898340,1469156,0,768140,15292,0,18,783432,774807,768140,6667,0,3884,768140,11408,0,768140,0,0,0,367286,195858,3823,741,0,224618,0
1789142084,2511716,1469144,783460,898368,1469156,0,768168,15292,0,18,783460,774833,768168,6665,0,3884,768168,11408,0,768168,0,0,0,367286,195865,3823,741,0,224625,0
1789142114,2511716,1469144,783484,898392,1469156,0,768192,15292,0,18,783484,774858,768192,6666,0,3884,768192,11408,0,768192,0,0,0,367286,195871,3823,741,0,224631,0
1789142144,2511716,1469144,783512,898420,1469156,0,768220,15292,0,18,783512,774887,768220,6667,0,3884,768220,11408,0,768220,0,0,0,367286,195878,3823,741,0,224638,0
1789142174,2511716,1469144,783536,898444,1469156,0,768244,15292,0,18,783536,774911,768244,6667,0,3884,768244,11408,0,768244,0,0,0,367286,195884,3823,741,0,224644,0
1789142204,2511716,1469144,783564,898472,1469156,0,768272,15292,0,18,783564,774939,768272,6667,0,3884,768272,11408,0,768272,0,0,0,367286,195891,3823,741,0,224651,0
1789142234,2511716,1469144,783588,898496,1469156,0,768296,15292,0,18,783588,774963,768296,6667,0,3884,768296,11408,0,768296,0,0,0,367286,195897,3823,741,0,224657,0
1789142264,2511716,1469144,783616,898524,1469156,0,768324,15292,0,18,783616,774992,768324,6668,0,3884,768324,11408,0,768324,0,0,0,367286,195904,3823,741,0,224664,0
1789142294,2511716,1469144,783640,898548,1469156,0,768348,15292,0,18,783640,775014,768348,6666,0,3884,768348,11408,0,768348,0,0,0,367286,195910,3823,741,0,224670,0
1789142324,2511716,1469144,783668,898576,1469156,0,768376,15292,0,18,783668,775043,768376,6667,0,3884,768376,11408,0,768376,0,0,0,367286,195917,3823,741,0,224677,0
1789142354,2511716,1469144,783692,898600,1469156,0,768400,15292,0,18,783692,775067,768400,6667,0,3884,768400,11408,0,768400,0,0,0,367286,195923,3823,741,0,224683,0
1789142385,2511716,1469144,783720,898628,1469156,0,768428,15292,0,18,783720,775095,768428,6667,0,3884,768428,11408,0,768428,0,0,0,367286,195930,3823,741,0,224690,0
1789142414,2511716,1469144,783744,898652,1469156,0,768452,15292,0,18,783744,775119,768452,6667,0,3884,768452,11408,0,768452,0,0,0,367286,195936,3823,741,0,224696,0
1789142444,2511716,1469144,783768,898676,1469156,0,768476,15292,0,18,783768,775142,768476,6666,0,3884,768476,11408,0,768476,0,0,0,367286,195942,3823,741,0,224702,0
1789142474,2511716,1469144,783796,898704,1469156,0,768504,15292,0,18,783796,775170,768504,6666,0,3884,768504,11408,0,768504,0,0,0,367286,195949,3823,741,0,224709,0
1789142504,2511716,1469144,783820,898728,1469156,0,768528,15292,0,18,783820,775194,768528,6666,0,3884,768528,11408,0,768528,0,0,0,367286,195955,3823,741,0,224715,0
1789142534,2511716,1469144,783848,898756,1469156,0,768556,15292,0,18,783848,775221,768556,6665,0,3884,768556,11408,0,768556,0,0,0,367286,195962,3823,741,0,224722,0
1789142564,2511716,1469144,783872,898780,1469156,0,768580,15292,0,18,783872,775246,768580,6666,0,3884,768580,11408,0,768580,0,0,0,367286,195968,3823,741,0,224728,0
1789142594,2511716,1469144,783900,898808,1469156,0,768608,15292,0,18,783900,775275,768608,6667,0,3884,768608,11408,0,768608,0,0,0,367286,195975,3823,741,0,224735,0
1789142624,2511716,1469144,783924,898832,1469156,0,768632,15292,0,18,783924,775299,768632,6667,0,3884,768632,11408,0,768632,0,0,0,367286,195981,3823,741,0,224741,0
1789142654,2511716,1469144,783952,898860,1469156,0,768660,15292,0,18,783952,775327,768660,6667,0,3884,768660,11408,0,768660,0,0,0,367286,195988,3823,741,0,224748,0
1789142684,2511716,1469144,783976,898884,1469156,0,768684,15292,0,18,783976,775351,768684,6667,0,3884,768684,11408,0,768684,0,0,0,367286,195994,3823,741,0,224754,0
1789142714,2511716,1469144,784004,898912,1469156,0,768712,15292,0,18,784004,775379,768712,6667,0,3884,768712,11408,0,768712,0,0,0,367286,196001,3823,741,0,224761,0
1789142744,2511716,1469144,784028,898936,1469156,0,768736,15292,0,18,784028,775403,768736,6667,0,3884,768736,11408,0,768736,0,0,0,367286,196007,3823,741,0,224767,0
1789142774,2511716,1469144,784052,898960,1469156,0,768760,15292,0,18,784052,775427,768760,6667,0,3884,768760,11408,0,768760,0,0,0,367286,196013,3823,741,0,224773,0
1789142804,2511716,1469144,784080,898988,1469156,0,768788,15292,0,18,784080,775455,768788,6667,0,3884,768788,11408,0,768788,0,0,0,367286,196020,3823,741,0,224780,0
